,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,Ca [mg/kg]
248,40.5674,-3.3,0.0948540706605222,1402.0,1334.0,1543.0,2357.0,2575.0,2791.0,2980.0,2851.0,3235.0,931.0,19.0,3918.0,2986.0,-1368209255.5331984,3100890207.7151346,7767175572.519089,5518987341.772152,5934065934.06592,4468085106.382978,-2580000000.000003,12037617554.85895,-28656716417.910446,-2128851540.616246,16232306411.323908,-1583149312.0434856,8.992151837521792e+16,6.923272054605275e+16,-2.1452177774302844e+16,1.0508318792247288e+16,-4.027419856271807e+16,-1.6662139731401846e+17,2.923523510971793e+17,-1.2756844505570358e+18,3.2994856812554976e+17,4.2859845826190824e+16,-7.416925779919819e+16,1.0,0.8164959369962607,0.7920219591755829,0.9671779508407137,0.9823658769239365,1.0,1.0,0.909213354516144,1.0,0.2814121087124316,0.005136570846814831,1.0,3320.0
249,40.5174,-3.2667,0.1658327376697641,1576.0,1612.0,1802.0,2334.0,2543.0,2875.0,3233.0,3262.0,3460.0,1037.0,16.0,3637.0,2554.0,724346076.4587522,2818991097.9228497,5076335877.862598,5291139240.506329,9120879120.879099,8463356973.995272,580000000.0000006,6206896551.724146,-30136815920.398006,-2383286647.99253,15074937552.039976,-1839646679.1234925,4.214577507976049e+16,3.3491762313646132e+16,2049650406905823.5,9.695544000943722e+16,-1.8063795244061144e+16,-1.8636777716300877e+17,1.1253793103448302e+17,-1.139301331414489e+18,3.4519315015429696e+17,4.075215732967437e+16,-7.041875200317852e+16,1.0,0.8866188351105077,0.8394973756640631,0.8783952477293273,0.8924165964495849,0.9498134056151417,1.0,0.9674978733051175,1.0,0.2980741821191641,0.00446897774669846,1.0,1140.0
250,40.4007,-4.0334,0.1776525361431021,1358.0,1250.0,1279.0,1678.0,1950.0,2194.0,2473.0,2403.0,2852.0,896.0,13.0,2608.0,1417.0,-2173038229.3762565,430267062.31454015,3807251908.396949,6886075949.367088,6703296703.296687,6595744680.851064,-1400000000.0000014,14075235109.717886,-24328358208.955223,-2061157796.4519136,10803497085.761873,-2023101749.6178021,5.2380388162792664e+16,5.010363273119302e+16,2.93780919939899e+16,-4627322685326612.0,-2954725891363273.0,-1.8902469694683366e+17,3.095047021943581e+17,-1.2038743987044877e+18,2.769552290112352e+17,3.002953987444861e+16,-5.339966209566896e+16,1.0,0.8148885309730248,0.7215522936849301,0.7827992782623288,0.8539783206359103,0.9095067020357385,0.9652424089337498,0.8773066949370586,1.0,0.3170774206692235,0.00483946129643686,1.0,1800.0
251,40.5007,-3.5834,0.1338281062963849,1704.0,1522.0,1552.0,1809.0,1880.0,2244.0,2384.0,2368.0,2618.0,757.0,15.0,2875.0,2096.0,-3661971830.9859133,445103857.5667657,2452290076.3358793,1797468354.4303796,9999999999.999975,3309692671.3947988,-320000000.00000036,7836990595.611295,-23146766169.15423,-1732026143.7908492,11906744379.683605,-1323254628.843214,8.263733779784058e+16,2.9780210960966084e+16,-6248298873144085.0,2.076590290017619e+17,-1.8379965188475715e+17,-8.580833738521984e+16,1.6313981191222608e+17,-9.712776415287009e+17,2.6635248787765398e+17,3.1836532501107496e+16,-5.507909662167706e+16,1.0,0.8401208715918536,0.7927977306857356,0.8280661578215359,0.8281353926628556,0.9553008986789973,0.9768031012310042,0.9290250989318538,1.0,0.2861368564566393,0.005371373975948866,1.0,1100.0
252,40.384,-3.3,0.1810810810810811,1318.0,1356.0,1472.0,2121.0,2273.0,2776.0,3108.0,3059.0,3491.0,1063.0,17.0,3378.0,2218.0,764587525.150905,1721068249.2581606,6192748091.603058,3848101265.8227844,13818681318.681286,7848699763.59338,-980000000.0000011,13542319749.216318,-30199004975.124374,-2441643323.9962645,13992506244.796013,-1970443349.7536948,1.924508499209769e+16,6.634539825437535e+16,-2.237258421546064e+16,2.5241974817363293e+17,-1.6401048228263437e+17,-2.0871630646792864e+17,2.904463949843267e+17,-1.3712014020169513e+18,3.4524081655631974e+17,3.836169367131717e+16,-6.645690921960749e+16,1.0,0.8584566173530587,0.760992599042229,0.8532139227642277,0.8437927396350281,0.9620955091021852,1.0,0.9153689944142244,1.0,0.30555896904670105,0.004979148422889051,1.0,2020.0
253,40.284,-4.2501,0.179025179025179,1630.0,1355.0,1373.0,1777.0,1947.0,2316.0,2595.0,2552.0,2943.0,1057.0,21.0,3559.0,2317.0,-5533199195.171023,267062314.54005942,3854961832.0610714,4303797468.35443,10137362637.362614,6595744680.851064,-860000000.000001,12257053291.536064,-23457711442.786068,-2418300653.5947704,14729392173.18902,-2109733310.6845593,1.167054629720539e+17,5.323293052701799e+16,4282782789058770.0,1.476851941521059e+17,-9.729719660745994e+16,-1.7625873950002515e+17,2.6234106583072157e+17,-1.1195851013894098e+18,2.6168421379591168e+17,4.002729418016757e+16,-7.010460234751703e+16,1.0,0.7592587650164431,0.688447637944455,0.7658116243557209,0.7968687535048263,0.9059022233789866,0.9653377042347867,0.8974074907673466,1.0,0.3512650935069113,0.006247299648516411,1.0,2920.0
254,40.3174,-4.0667,0.1181364392678868,1509.0,1405.0,1487.0,1855.0,1998.0,2191.0,2435.0,2352.0,2648.0,851.0,17.0,3634.0,2387.0,-2092555331.9919505,1216617210.682493,3511450381.6793914,3620253164.5569615,5302197802.197789,5768321513.002364,-1660000000.000002,9278996865.203773,-22350746268.656715,-1946778711.4845934,15058284762.697762,-2118226600.9852219,6.658294854475737e+16,3.4047969896096428e+16,1038194493106586.1,4.258087690229943e+16,1.2805596450675106e+16,-1.756104376596304e+17,2.1877993730407574e+17,-9.915279979266623e+17,2.537806910096035e+17,3.969435918343219e+16,-7.1509206343392984e+16,1.0,0.8544567551527261,0.8135323106175464,0.877826652175492,0.8997076928923046,0.9444663364570959,1.0,0.9169459696824729,1.0,0.3090230009661469,0.005123884278524256,1.0,2120.0
255,40.3007,-3.6334,0.0920603994154895,1798.0,1884.0,2107.0,2796.0,2487.0,2923.0,3055.0,3363.0,3479.0,1005.0,15.0,4091.0,2926.0,1730382293.7625744,3308605341.2462916,6574427480.916035,-7822784810.126582,11978021978.02195,3120567375.8865247,6160000000.000007,3636363636.363641,-30771144278.606964,-2310924369.7478986,16969192339.716915,-1978936640.054357,3.175499089504459e+16,4.845433441646504e+16,-1.3737797987636094e+17,5.012862478012287e+17,-2.433366648938298e+17,7.185419915161896e+16,-5.047272727272738e+16,-1.0786052637921833e+18,3.539828346873018e+17,4.500494096513727e+16,-7.888480008231176e+16,1.0,0.9319688401183476,0.9063691983204158,1.0,0.8485665045806342,0.9567705452780567,0.954851234797571,0.9978885171455848,1.0,0.283522358282889,0.003851353060716726,1.0,980.0
256,40.284,-3.3667,0.19679037111334,1360.0,1255.0,1355.0,2002.0,2277.0,2582.0,2907.0,2983.0,3397.0,1092.0,15.0,2854.0,1710.0,-2112676056.338027,1483679525.2225523,6173664122.137408,6962025316.455696,8379120879.120859,7683215130.023641,1520000000.0000017,12978056426.332304,-28669154228.85572,-2514005602.2408957,11819317235.636978,-1943264820.7915747,7.236127930705387e+16,6.958434120051717e+16,7522530480136339.0,3.5875837029497796e+16,-1.91182898103631e+16,-1.457024853433484e+17,2.291611285266463e+17,-1.3055551929526044e+18,3.2531279386336845e+17,3.3457803076278876e+16,-5.729634494766262e+16,1.0,0.7844227484818759,0.7038071262487035,0.8234906406409871,0.8684934215889887,0.9229719384016751,0.9684616852386235,0.9198221450864514,1.0,0.32707216927384763,0.004953540769778913,1.0,1780.0
257,40.2507,-3.4,0.1904115784712799,1372.0,1208.0,1303.0,1790.0,1931.0,2322.0,2641.0,2632.0,2753.0,1010.0,19.0,3308.0,2534.0,-3299798792.7565374,1409495548.9614248,4646946564.885499,3569620253.1645565,10741758241.758215,7541371158.392435,-180000000.0000002,3793103448.2758665,-21679104477.61194,-2313258636.788048,13692756036.636147,-1314761338.5425515,9.475441331424466e+16,4.8033397862375e+16,-1.027983121871129e+16,1.8157311363528246e+17,-8.792272207048824e+16,-1.825383252575044e+17,7.946206896551742e+16,-7.985018158585528e+17,2.408687293634812e+17,3.736231249632164e+16,-6.247925634961994e+16,1.0,0.7756301132839896,0.7203153163330472,0.8136490867583266,0.8226297070223009,0.9350958538369598,1.0,0.9714413701076036,1.0,0.3591014796695558,0.0060702590577214185,1.0,3380.0
258,40.1007,-3.3,0.1028632025450689,2067.0,2448.0,2758.0,3384.0,3440.0,3795.0,4126.0,4160.0,4517.0,1212.0,17.0,4823.0,3092.0,7665995975.855126,4599406528.189912,5973282442.7480955,1417721518.9873416,9752747252.747229,7825059101.654846,680000000.0000007,11191222570.532928,-41106965174.12935,-2789449112.978524,20008326394.67112,-2940377102.0893497,-6.170200095905861e+16,2.038391564626386e+16,-4.346909278397669e+16,2.1101330971544016e+17,-5.295846568935104e+16,-1.6891392675306963e+17,2.102244514106588e+17,-1.6394416220897285e+18,4.765860206610799e+17,5.321609595623165e+16,-9.553998125212525e+16,1.0,1.0,0.9719984213523263,0.9828602427482181,0.9370098518776009,0.9776945044006844,1.0,0.9530997618257673,1.0,0.26638258408842164,0.0035979844505358094,1.0,5880.0
259,37.0839,-4.6168,0.1373858828768648,1434.0,1376.0,1465.0,1937.0,2117.0,2321.0,2626.0,2554.0,2962.0,737.0,14.0,2863.0,1760.0,-1167002012.072434,1320474777.4480715,4503816793.893132,4556962025.316455,5604395604.395591,7210401891.2529545,-1440000000.0000017,12789968652.037634,-27674129353.23383,-1687675070.0280108,11860949208.992514,-1873619840.3261425,5.004983479920531e+16,4.7230593715802104e+16,507110986863766.3,2.651730579947179e+16,4.412105183674066e+16,-2.045012267435687e+17,2.8459937304075302e+17,-1.2684670221088248e+18,3.2321460551251014e+17,3.162610709388544e+16,-5.717972127110186e+16,1.0,0.8525633044462873,0.7884814344717253,0.8657109765272855,0.8893123327140284,0.9238582951073508,0.9851987089854667,0.8972438705690078,1.0,0.2497142829225147,0.0048363437720751,1.0,2200.0
260,36.6887,-4.5695,0.1224387806096951,1516.0,1548.0,1540.0,1756.0,1837.0,2196.0,2338.0,2246.0,2477.0,1015.0,13.0,2752.0,2199.0,643863179.0744463,-118694362.01780419,2061068702.2900777,2050632911.3924048,9862637362.637339,3356973995.2718673,-1840000000.0000021,7241379310.344836,-18184079601.990047,-2338935574.2296915,11402997502.081606,-939357907.2532699,-1.5343210082339034e+16,3.234069828349974e+16,-99578157420542.92,1.9777226458847933e+17,-1.7872701558696304e+17,-1.2285990532557611e+17,1.81627586206897e+17,-7.970363295402794e+17,1.9707890581791488e+17,3.2077341447972212e+16,-5.138366115459985e+16,1.0,0.946139870068021,0.8560200755808879,0.8556178324895336,0.8552989175075952,0.9822147569804277,1.0,0.9270037826522106,1.0,0.4049440098264446,0.00488022963192032,1.0,1300.0
261,38.084,-1.5666,0.1609795262946607,1732.0,1555.0,1633.0,2090.0,2318.0,2783.0,2958.0,2892.0,3195.0,884.0,19.0,3542.0,2614.0,-3561368209.2555313,1157270029.673591,4360687022.900766,5772151898.734177,12774725274.725245,4137115839.243499,-1320000000.0000014,9498432601.88089,-28743781094.527363,-2019140989.7292244,14666944213.155714,-1576354679.8029556,9.494241929434848e+16,4.752844203601152e+16,1.3468176296120336e+16,1.7728033863268525e+17,-2.3729696251323424e+17,-1.2900983071497635e+17,2.1636865203761808e+17,-1.1988154763764357e+18,3.323960212039569e+17,3.89497787182188e+16,-6.762405867176803e+16,1.0,0.8136421218076589,0.758080543497578,0.8254637716806337,0.8667687120902938,0.9919743731632983,1.0,0.9320948155564004,1.0,0.27349386014718663,0.005538197529382491,1.0,3380.0
262,37.9673,-1.4166,0.0817474048442906,1904.0,1778.0,1821.0,2123.0,2210.0,2413.0,2552.0,2501.0,2709.0,717.0,18.0,3256.0,2490.0,-2535211267.6056323,637982195.8456975,2881679389.3129787,2202531645.56962,5576923076.923063,3286052009.4562645,-1020000000.0000011,6520376175.548597,-24776119402.985073,-1631652661.0644255,13480432972.522907,-1301172074.0614915,6.3846950974875816e+16,3.3289275867467092e+16,-6480417402131289.0,8.542763117350488e+16,-6.2936018336999816e+16,-1.0179791984530178e+17,1.5080752351097213e+17,-9.810813660982353e+17,2.8786650176518214e+17,3.5275643402398064e+16,-6.1538738745147416e+16,1.0,0.8895306619529542,0.8559832960829447,0.9122187518295927,0.9198206950286759,0.976101808156884,0.9996987751892866,0.944433582083876,1.0,0.2590583071131303,0.005843055072679335,1.0,1260.0
263,37.934,-1.3666,0.1773154115264223,1752.0,1663.0,1751.0,2234.0,2345.0,2880.0,3160.0,3197.0,3299.0,1014.0,12.0,3374.0,2560.0,-1790744466.800804,1305637982.195846,4608778625.954202,2810126582.278481,14697802197.802162,6619385342.7895975,740000000.0000008,3197492163.0094085,-28420398009.95025,-2338935574.2296915,13996669442.131567,-1382707660.9478512,6.23014577262907e+16,4.900802142074713e+16,-1.7162710340417194e+16,3.0095381305123245e+17,-2.2193452898386112e+17,-1.3899256129526232e+17,4.914984326018821e+16,-9.911564317542223e+17,3.243962989517482e+17,3.813166437059117e+16,-6.402738177801594e+16,1.0,0.8494419319685061,0.7828185221602352,0.8364983269667938,0.8273982826548303,0.9648629927018229,1.0,0.9852506453336544,1.0,0.3066176123272645,0.0035821452299240647,1.0,1220.0
264,37.7673,-1.8166,0.0886151105833457,1820.0,2416.0,2522.0,3070.0,3000.0,3240.0,3491.0,3667.0,3791.0,1144.0,16.0,4532.0,3543.0,11991951710.261562,1572700296.7359054,5229007633.58779,-1772151898.734177,6593406593.406577,5933806146.5721035,3520000000.000004,3887147335.423202,-32922885572.1393,-2633053221.2885146,18800999167.360546,-1679972821.4710379,-2.0964288558401715e+17,5.424788333608138e+16,-6.6804957369484456e+16,2.1178629094027226e+17,-1.8120891396551428e+16,-5.706397509626713e+16,7342946708463973.0,-1.1539195268828383e+18,3.7673920834391526e+17,5.0032802027658856e+16,-8.52663280134538e+16,1.0,1.0,0.943869660354329,1.0,0.933902625521849,0.9690494116191044,0.9985989148129912,0.9975359553396833,1.0,0.2955658975395747,0.0037258122995207366,1.0,820.0
265,37.7173,-1.6999,0.1388518024032042,1998.0,1712.0,1712.0,1935.0,2658.0,2763.0,3143.0,2559.0,3283.0,992.0,16.0,3935.0,2975.0,-5754527162.977864,0.0,2127862595.4198487,18303797468.354427,2884615384.6153774,8983451536.643026,-11680000000.000013,22695924764.89031,-28495024875.621887,-2278244631.185807,16315570358.034983,-1630711737.7271955,1.1578525478828694e+17,3.1570661653113492e+16,1.543505235967041e+17,-3.9035904009465946e+17,1.675504437370229e+17,-4.8849767226106477e+17,6.875184952978071e+17,-1.6047319636524216e+18,3.260793562740806e+17,4.340292947997382e+16,-7.47139138041723e+16,1.0,0.7906442233255384,0.7156485999926498,0.704902327593123,0.9235438733139442,0.9208187783880228,1.0,0.792635499866307,1.0,0.29585554250124174,0.004294256009754669,1.0,2480.0
266,37.7006,-1.5333,0.0691219642380571,1771.0,1515.0,1514.0,1744.0,1764.0,1996.0,2140.0,2003.0,2204.0,789.0,14.0,2311.0,1850.0,-5150905432.595571,-14836795.252225524,2194656488.5496197,506329113.92405057,6373626373.626358,3404255319.1489363,-2740000000.000003,6300940438.871481,-17599502487.562187,-1809056956.1157792,9562864279.766867,-783081365.7210804,1.0334142127451392e+17,3.2781799462935396e+16,-1.6109994032686738e+16,1.4853917113170397e+17,-8.157612787025864e+16,-1.4525426286404112e+17,1.8081880877742986e+17,-7.492301857816206e+17,1.9639857626177123e+17,2.654510092409581e+16,-4.307221334507891e+16,1.0,0.8301718954319974,0.7976605161364281,0.8669043560769379,0.8585560675795325,0.9531515702003341,1.0,0.9191986148622147,1.0,0.35612958138815093,0.006149289694292455,1.0,1600.0
267,37.4839,-1.6249,0.1512380952380952,1637.0,1303.0,1097.0,1114.0,1177.0,1395.0,1539.0,1511.0,1652.0,559.0,6.0,1899.0,1251.0,-6720321931.589534,-3056379821.958458,162213740.45801538,1594936708.8607593,5989010989.010975,3404255319.1489363,-560000000.0000006,4420062695.92477,-13594527363.184078,-1290849673.202614,7880932556.20317,-1100730422.965857,7.372116920786869e+16,4.775361368570437e+16,1.3671020690865884e+16,1.1124238683924595e+17,-7.100977115005583e+16,-9.371761983803632e+16,9.960125391849554e+16,-5.647206915081151e+17,1.5303081703957043e+17,2.1409388957529836e+16,-3.739243538371787e+16,1.0,0.7905978211645452,0.6595719095719096,0.6604816206536616,0.6941963433516982,0.81883982490594,0.8983744635931249,0.8763072193553154,0.9541309924433696,0.31953681710793524,0.003251578607630167,1.0,1220.0
268,37.834,-0.9332,0.0368663594470046,2179.0,1932.0,1721.0,1881.0,1958.0,2213.0,2316.0,2025.0,2389.0,844.0,12.0,1584.0,937.0,-4969818913.480883,-3130563798.2195854,1526717557.2519095,1949367088.6075947,7005494505.494489,2434988179.6690307,-5820000000.000007,11410658307.210045,-19216417910.44776,-1942110177.4042945,6544546211.490429,-1099031764.9057245,3.7007145176283624e+16,6.909912990313792e+16,4032915375531350.0,1.28003225743972e+17,-1.2556336059960021e+17,-1.9515338486215216e+17,3.446131661442014e+17,-9.600964331554182e+17,2.14854573794073e+17,1.981012228967022e+16,-3.182172346542947e+16,1.0,0.8766945347993226,0.7692402203512444,0.8216039754196351,0.8479565531509639,0.9509304778856219,0.9862688567337295,0.8533050279642002,1.0,0.3665439549957991,0.006514096118430732,1.0,1680.0
269,37.6673,-1.7999,0.0916030534351145,1436.0,1824.0,1885.0,2142.0,1976.0,2183.0,2345.0,2574.0,2516.0,877.0,12.0,2425.0,1905.0,7806841046.277661,905044510.385757,2452290076.3358793,-4202531645.56962,5686813186.813173,3829787234.042553,4580000000.000005,-1818181818.1818204,-20385572139.303482,-2019140989.7292244,10045795170.691097,-883302191.2688977,-1.3886914559138634e+17,2.295616566691577e+16,-6.350020727009069e+16,2.5036316031348842e+17,-5.101719650468725e+16,1.7735526381972856e+16,-1.2796363636363666e+17,-5.820498533266986e+17,2.2843819837778925e+17,2.8162782820775724e+16,-4.549998901731891e+16,1.0,1.0,0.9556391967348962,0.972131071479426,0.8627176352498241,0.9208498117513457,0.9517680915561608,1.0,0.9797838559984162,0.3435749561318774,0.004856664695315917,1.0,1780.0
270,37.6006,-1.7666,0.0858339148639218,2037.0,1807.0,1800.0,1965.0,2157.0,2403.0,2578.0,2334.0,2622.0,808.0,17.0,2572.0,2048.0,-4627766599.597583,-103857566.76557866,1574427480.9160316,4860759493.670886,6758241758.241742,4137115839.243499,-4880000000.000006,9028213166.14421,-22562189054.726368,-1846405228.7581694,10636969192.339724,-890096823.5094275,9.102432661633806e+16,2.4900371627323604e+16,3.1358129892699012e+16,4.803752568533813e+16,-7.200895381863289e+16,-2.1317058721615846e+17,2.7816426332288464e+17,-9.902947404661636e+17,2.576590028105497e+17,2.9139529461012816e+16,-4.798945052393489e+16,1.0,0.853946259362259,0.8096175443849428,0.8221832172863358,0.8793991041248927,0.9570986311524798,1.0,0.8960167471179564,1.0,0.3087938003671694,0.006568690873786007,1.0,1020.0
271,37.6403,-1.7699,0.1707317073170731,1466.0,1398.0,1375.0,1428.0,1557.0,1999.0,2123.0,2016.0,2241.0,643.0,16.0,2272.0,1582.0,-1368209255.5331984,-341246290.80118704,505725190.839695,3265822784.8101263,12142857142.857113,2931442080.3782506,-2140000000.0000024,7053291536.050165,-19875621890.547264,-1463585434.173669,9392173189.009165,-1172074061.491422,2.0663238727002228e+16,1.2566342457579856e+16,2.6336809102771308e+16,2.247350470391642e+17,-2.5306085336480333e+17,-1.1989224776307926e+17,1.8386583072100355e+17,-8.44166565097099e+17,2.2900542856186064e+17,2.534023954991324e+16,-4.398104600541463e+16,1.0,0.8950008423695903,0.8125459474740552,0.7536960238519533,0.7899669474453043,0.9792848652600854,1.0,0.9184346764849364,1.0,0.28650005883397833,0.007073203524939003,1.0,1300.0
272,37.6506,-1.1832,0.0906921241050119,1621.0,1476.0,1483.0,1905.0,2024.0,2353.0,2466.0,2285.0,2607.0,749.0,11.0,2813.0,2282.0,-2917505030.1810846,103857566.76557866,4026717557.251911,3012658227.848101,9038461538.461517,2671394799.0543733,-3620000000.000004,10094043887.147348,-23109452736.318405,-1722689075.6302516,11665278934.22149,-901987429.9303551,6.079200396270949e+16,5.820267048199308e+16,-9676138639349338.0,1.525519825471751e+17,-1.7491941591777827e+17,-1.487327375662973e+17,2.7428087774294736e+17,-1.0408619631180499e+18,2.6600452314288746e+17,3.125109245997138e+16,-5.23200098424307e+16,1.0,0.8460960467461072,0.7756509941690263,0.8769407623852272,0.8914474003707143,0.9966525647956872,1.0,0.8953479025947372,1.0,0.2848869904581817,0.00400446026592649,1.0,1960.0
273,38.0006,-2.0666,0.1538081107814045,1372.0,1190.0,1251.0,1711.0,1973.0,2129.0,2348.0,2333.0,2720.0,1276.0,18.0,3492.0,2375.0,-3661971830.9859133,905044510.385757,4389312977.099239,6632911392.405063,4285714285.7142754,5177304964.539007,-300000000.00000036,12131661442.006285,-17960199004.975124,-2936507936.507936,14462947543.713581,-1897401053.1679974,9.189167688876594e+16,5.16953778444137e+16,2.140838182543726e+16,-5.942271156179208e+16,2.4494249418261804e+16,-1.2948711500092214e+17,2.4863322884012598e+17,-9.433185093097631e+17,1.8686182920979088e+17,4.061497544402781e+16,-6.811135968726723e+16,1.0,0.7773929703043253,0.7164726747433753,0.822272775517102,0.8939764076107917,0.9163822302804598,0.9550982670013881,0.8911037519681603,1.0,0.45524783685302794,0.00554798011056126,1.0,2500.0
274,42.3299,-1.4944,0.1745416078984485,1471.0,1490.0,1674.0,2341.0,2620.0,2914.0,3199.0,3331.0,3775.0,1193.0,14.0,4240.0,2699.0,382293762.5754525,2729970326.4094963,6364503816.793898,7063291139.240506,8076923076.923058,6737588652.482269,2640000000.000003,13918495297.80566,-32114427860.696514,-2752100840.336134,17593671940.04997,-2617632070.6641755,4.7236952994648744e+16,5.3924829234189944e+16,6667817962276803.0,2.5661568042596236e+16,-3.679490177035124e+16,-9.686970809650747e+16,2.2556990595611338e+17,-1.4430383435267156e+18,3.65203072392542e+17,4.749246680762394e+16,-8.41436470054711e+16,1.0,0.85516791908505,0.7932398521200807,0.8726898368190799,0.9040188463449229,0.9409399329646829,0.9612815131016971,0.9250631962412088,1.0,0.31190239247209545,0.003422248926018915,1.0,1960.0
275,42.0674,-2.35,0.195134849286092,1323.0,1429.0,1475.0,1522.0,1643.0,2196.0,2426.0,2260.0,2594.0,1007.0,12.0,2187.0,1533.0,2132796780.6841035,682492581.6023741,448473282.44274837,3063291139.240506,15192307692.307655,5437352245.862884,-3320000000.000004,10470219435.73669,-19738805970.149254,-2322595704.9486456,9054954204.829315,-1110922371.326652,-2.9181171007680656e+16,-3472096426700679.0,2.4950552068680908e+16,3.070637102042316e+17,-2.6799328149573482e+17,-2.0702960392110845e+17,2.7580438871473418e+17,-9.469913920340433e+17,2.1661953066169907e+17,2.655823975204939e+16,-4.2322550275420376e+16,1.0,0.9628178220873844,0.866233326242036,0.7451075847694283,0.7568767257253888,0.9594487951772405,1.0,0.8937879002981322,1.0,0.3948537501533884,0.005177943114522414,1.0,6300.0
276,42.4077,-2.0333,0.0874495483374976,1686.0,1636.0,1842.0,2374.0,2518.0,2697.0,2886.0,2829.0,3089.0,909.0,18.0,3797.0,3188.0,-1006036217.3038224,3056379821.958458,5076335877.862598,3645569620.2531643,4917582417.582406,4468085106.382978,-1140000000.0000012,8150470219.435746,-27114427860.696514,-2079831932.7731087,15732722731.057463,-1034482758.6206897,8.173875330507602e+16,2.9969674419942744e+16,-1.3652349786349572e+16,3.2202855628588396e+16,-1.2348827230753476e+16,-1.3257884412252906e+17,1.8580940438871514e+17,-1.1054826984367494e+18,3.113755712428284e+17,4.157925925263904e+16,-6.980518521930959e+16,1.0,0.8789271471416253,0.8774885891950539,0.9615438389898349,0.9653734700231748,0.9854755521404568,1.0,0.9398884604244637,1.0,0.28720388839173056,0.005042089592718687,1.0,2580.0
277,42.2507,-1.4999,0.1858672376873661,1684.0,1487.0,1598.0,1901.0,2143.0,2469.0,2750.0,2769.0,3039.0,1065.0,15.0,3494.0,2304.0,-3963782696.17706,1646884272.997033,2891221374.0458035,6126582278.481012,8956043956.043934,6643026004.728132,380000000.0000004,8463949843.260199,-24552238805.970146,-2450980392.1568623,14483763530.39135,-2021403091.5576696,1.1289068348438813e+17,1.8461974793008468e+16,3.0871764355297812e+16,7.163194120412459e+16,-6.354444921197242e+16,-1.4806208049002675e+17,1.6167899686520416e+17,-1.0349902397877864e+18,2.748912738036478e+17,3.953021457177453e+16,-6.871426570336816e+16,1.0,0.806582077053541,0.7757294938506428,0.7932405340531828,0.8492747770802324,0.9351542452792084,0.9906242810931607,0.9429360971923371,1.0,0.3449011649550997,0.004480174182472888,1.0,4200.0
278,42.3874,-1.7958,0.1304549675023212,1675.0,1474.0,1584.0,1873.0,2060.0,2217.0,2508.0,2435.0,2620.0,825.0,15.0,3656.0,3150.0,-4044265593.561366,1632047477.7448075,2757633587.786261,4734177215.189873,4313186813.186803,6879432624.113475,-1460000000.0000017,5799373040.752358,-22325870646.766167,-1890756302.521008,15158201498.75105,-859520978.4270427,1.142115306097821e+17,1.6700090653434034e+16,1.886014911644669e+16,-1.0657984860837212e+16,7.050125854194137e+16,-1.971497074258505e+17,1.4518746081504736e+17,-8.816690811134344e+17,2.5416808885877062e+17,3.9796820264407224e+16,-6.668493953862658e+16,1.0,0.8203796110283051,0.8074173748126157,0.8442659887169185,0.8897559186486087,0.9220612939474638,1.0,0.944867204795299,0.9995590284741613,0.30195013024302164,0.004512456966290768,1.0,1920.0
279,42.8674,-2.2,0.1230180426462547,2419.0,2121.0,2180.0,2406.0,2891.0,3133.0,3302.0,3081.0,3381.0,1797.0,23.0,3574.0,2895.0,-5995975855.130781,875370919.8813059,2156488549.618322,12278481012.658226,6648351648.351632,3995271867.612293,-4420000000.000005,9404388714.733553,-19701492537.31343,-4140989729.2250223,14783513738.551218,-1153388822.8299644,1.3825647434631958e+17,1.9007679966424576e+16,9.658389754809075e+16,-1.425349206153568e+17,-7.288680716316848e+16,-1.989425973430803e+17,2.764877742946715e+17,-9.124100705970852e+17,1.935385921404031e+17,4.417484469602296e+16,-6.63484702805212e+16,1.0,0.8324058634620644,0.8005798934284934,0.8033072737403887,0.9332816398693101,0.9814619558824763,1.0,0.9196384771987267,1.0,0.5282626045072186,0.006548777271397798,1.0,1700.0
280,42.7841,-1.6333,0.063148398737032,1916.0,1956.0,1907.0,2077.0,2124.0,2422.0,2552.0,2357.0,2611.0,1206.0,15.0,2433.0,2045.0,804828973.8430579,-727002967.3590506,1622137404.5801537,1189873417.721519,8186813186.813167,3073286052.009456,-3900000000.0000043,7962382445.141075,-17475124378.10945,-2780112044.8179264,10066611157.368866,-659079327.3314083,-3.082156823344281e+16,3.4853714717198884e+16,-4124656363154914.0,1.7713771567320627e+17,-1.404815146924093e+17,-1.64853098156252e+17,2.3724764890282186e+17,-7.9741400699845e+17,1.8277378523994432e+17,2.998768254478709e+16,-4.465316604787794e+16,1.0,0.9736473582959331,0.8932161807512721,0.8910486149654372,0.8832232522539927,0.9794179154096797,1.0,0.9107350107662432,1.0,0.4652969993011999,0.006023894190499608,1.0,2420.0
