,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,OM [%]
313,38.3146,-1.4901,0.1300400534045394,2129.0,2423.0,2667.0,3258.0,3217.0,3888.0,4175.0,4232.0,4527.0,1038.0,18.0,4652.0,3459.0,1.03
314,38.108000000000004,-1.1009,0.017964071856287425,1443.0,1010.0,732.0,492.0,686.0,842.0,757.0,510.0,749.0,327.0,15.0,575.0,427.0,0.6
315,37.9261,-1.1659,0.09279958409149987,1689.0,1515.0,1426.0,1745.0,1548.0,1799.0,2047.0,2102.0,2410.0,501.0,12.0,2226.0,1825.0,1.17
316,37.7115,-0.7424,0.044422507403751234,1864.0,1376.0,1312.0,1452.0,1706.0,2171.0,2360.0,1587.0,2280.0,748.0,10.0,2186.0,1690.0,0.43
317,40.049,-3.068,0.10081321801987866,2058.0,2339.0,2836.0,3483.0,3220.0,3596.0,4078.0,4264.0,4394.0,1358.0,21.0,4489.0,2848.0,2.1
318,40.3312,-2.5809,0.19669928996353866,1400.0,1338.0,1422.0,2093.0,2215.0,2570.0,2982.0,3118.0,3359.0,1277.0,15.0,3355.0,1986.0,1.29
319,40.0642,-2.334,0.14375217542638358,1579.0,1731.0,1987.0,2460.0,2299.0,2783.0,2992.0,3286.0,3170.0,1294.0,14.0,3143.0,2425.0,6.28
320,40.2563,-4.3688,0.199203187250996,1670.0,1499.0,1579.0,2010.0,2210.0,2675.0,3012.0,3010.0,3417.0,1034.0,17.0,3889.0,2720.0,2.49
321,39.9612,-2.4321,0.13823311061618412,1419.0,1875.0,2323.0,2902.0,3033.0,3493.0,3914.0,3833.0,4135.0,1405.0,16.0,4221.0,3378.0,1.79
322,39.9392,-3.4366,0.09111654441727791,1568.0,1689.0,2023.0,2788.0,2814.0,3184.0,3430.0,3347.0,3648.0,1064.0,19.0,4089.0,3196.0,0.89
323,39.7392,-3.2626,0.17234387672343876,1445.0,1337.0,1455.0,2041.0,2269.0,2507.0,2869.0,2891.0,3268.0,1221.0,18.0,3259.0,1985.0,1.89
324,39.7985,-3.4789,0.09365558912386707,1625.0,1452.0,1666.0,2250.0,2157.0,2519.0,2583.0,2715.0,2907.0,1046.0,19.0,3554.0,2589.0,2.6
325,39.7823,-3.4636,0.14277604314504683,1862.0,1848.0,2169.0,3020.0,3295.0,3665.0,4073.0,4026.0,4502.0,1386.0,22.0,4818.0,3319.0,1.2
326,39.6196,-3.3577,0.14760914760914762,1821.0,1721.0,1853.0,2255.0,2577.0,2905.0,3128.0,3036.0,3455.0,1281.0,22.0,4108.0,3030.0,4.39
327,40.1046,-4.2355,0.10954185325525319,1725.0,1747.0,1986.0,2585.0,2635.0,2950.0,3227.0,3221.0,3501.0,1178.0,20.0,4243.0,2958.0,0.6
328,39.914,-4.0086,0.11633853234466889,1692.0,1524.0,1575.0,1728.0,1697.0,2135.0,2319.0,2183.0,2520.0,673.0,13.0,2369.0,1774.0,0.71
329,39.8154,-3.9546,0.18581341557440248,1311.0,1160.0,1168.0,1584.0,1799.0,2021.0,2297.0,2307.0,2637.0,889.0,15.0,3641.0,2309.0,3.49
330,40.023,-4.1988,0.1266891891891892,1661.0,1742.0,1906.0,2585.0,2824.0,3135.0,3415.0,3335.0,3821.0,1237.0,21.0,4503.0,2932.0,0.5
331,39.4882,-3.5442,0.13619769727604605,1776.0,1761.0,2153.0,3076.0,3408.0,3807.0,4117.0,4046.0,4335.0,1466.0,22.0,4708.0,3631.0,1.0
332,39.5917,-3.8612,0.16248288452761298,1311.0,1370.0,1449.0,1835.0,1862.0,2264.0,2530.0,2547.0,2714.0,1073.0,15.0,2938.0,1906.0,2.39
333,39.7192,-4.1282,0.1576981836700051,1587.0,1686.0,1939.0,2481.0,2548.0,2929.0,3250.0,3410.0,3519.0,1123.0,17.0,4104.0,2926.0,3.2
334,39.5865,-3.7092,0.1004566210045662,1286.0,1055.0,1158.0,1970.0,2071.0,2354.0,2589.0,2410.0,2614.0,1026.0,15.0,3259.0,2376.0,2.99
335,39.8961,-4.978,0.12630164595230098,1598.0,1625.0,1852.0,2601.0,2691.0,2975.0,3216.0,3353.0,3581.0,1460.0,17.0,4412.0,3068.0,3.7
336,39.7608,-4.6414,0.18958940991698453,1473.0,1456.0,1534.0,1806.0,1959.0,2451.0,2755.0,2651.0,3005.0,1075.0,17.0,3330.0,2527.0,4.39
337,39.609,-4.6716,0.1208731241473397,1595.0,1470.0,1414.0,1611.0,1798.0,2108.0,2264.0,2054.0,2314.0,761.0,13.0,3765.0,2823.0,8.77
338,39.3747,-3.7036,0.14938488576449913,1386.0,1223.0,1393.0,1936.0,2273.0,2628.0,2902.0,2616.0,3058.0,1071.0,21.0,3859.0,2890.0,4.99
339,39.2268,-2.9195,0.11540075535039866,1381.0,1210.0,1401.0,2108.0,2425.0,2646.0,2857.0,2658.0,3027.0,1466.0,22.0,3689.0,2857.0,1.15
340,39.328,-3.2319999999999998,0.09662065683008092,1686.0,1804.0,2133.0,2847.0,2883.0,3130.0,3397.0,3456.0,3657.0,1226.0,21.0,4776.0,3859.0,2.7
341,39.3136,-3.2378,0.10066410346032856,1858.0,1803.0,2008.0,2573.0,2765.0,2954.0,3192.0,3149.0,3515.0,1235.0,22.0,4753.0,3770.0,6.57
342,39.24,-3.4311,0.13644913905368253,1830.0,1973.0,2207.0,2984.0,3264.0,3547.0,3858.0,3927.0,4396.0,1519.0,22.0,4796.0,3257.0,12.73
343,38.8228,-3.4182,0.18719049191152196,1468.0,1403.0,1640.0,2462.0,2850.0,3420.0,3684.0,3596.0,3942.0,1507.0,22.0,4313.0,3460.0,1.17
344,39.0061,-3.5515,0.12607891491985204,1665.0,1766.0,2030.0,2835.0,3034.0,3323.0,3717.0,3653.0,4158.0,1533.0,24.0,4873.0,3256.0,1.48
345,39.194,-3.0023,0.18425018839487567,1535.0,1372.0,1613.0,2165.0,2543.0,3050.0,3358.0,3143.0,3605.0,1242.0,20.0,4247.0,3421.0,1.22
346,39.3075,-2.9594,0.09462508294625083,1978.0,2079.0,2480.0,3411.0,3637.0,3919.0,4186.0,4124.0,4339.0,2006.0,27.0,5074.0,4276.0,0.84
347,39.3182,-3.1612,0.10486150367439231,1643.0,1737.0,2165.0,3167.0,3345.0,3699.0,3953.0,3909.0,4258.0,1395.0,22.0,5365.0,4509.0,0.28
348,38.8011,-3.0115,0.1551948051948052,1405.0,1306.0,1566.0,2602.0,3048.0,3481.0,3785.0,3558.0,4037.0,1455.0,20.0,4714.0,3691.0,1.74
349,38.7667,-2.8607,0.14657328664332167,1282.0,1283.0,1382.0,1706.0,1967.0,2541.0,2706.0,2292.0,2939.0,1182.0,18.0,3264.0,2420.0,2.29
350,38.7096,-3.0458,0.1574585635359116,1276.0,1216.0,1328.0,2135.0,2365.0,2639.0,2913.0,2933.0,3250.0,1256.0,18.0,3333.0,2273.0,1.24
351,38.9182,-3.1148,0.06626047220106626,1390.0,1198.0,1256.0,1839.0,1991.0,2117.0,2303.0,2100.0,2388.0,898.0,16.0,2881.0,2480.0,1.7
352,38.8935,-3.2825,0.13364548494983278,1550.0,1875.0,2267.0,3238.0,3279.0,3612.0,3989.0,4237.0,4412.0,1235.0,19.0,4242.0,2853.0,2.1
353,38.6275,-3.3452,0.17904328018223234,1302.0,1161.0,1282.0,1802.0,2001.0,2423.0,2672.0,2588.0,2726.0,1016.0,16.0,2998.0,2218.0,1.22
354,38.632,-3.3481,0.1090589270008795,1378.0,1197.0,1386.0,2026.0,2226.0,2462.0,2648.0,2522.0,2740.0,1024.0,18.0,3327.0,2620.0,1.36
355,40.2898,-5.8787,0.1647433346597692,1414.0,1435.0,1569.0,2099.0,2166.0,2471.0,2786.0,2927.0,3216.0,884.0,16.0,4130.0,2442.0,1.27
356,40.1869,-6.6745,0.16649141254819488,1224.0,1026.0,971.0,1189.0,1366.0,1618.0,1706.0,1664.0,1933.0,595.0,12.0,2745.0,1946.0,6.9
357,40.2216,-6.6739,0.11785714285714285,1150.0,1291.0,1230.0,1235.0,1097.0,1667.0,1888.0,1565.0,1990.0,653.0,10.0,1546.0,998.0,5.19
358,39.9912,-6.0142,0.1476628895184136,1543.0,1633.0,1767.0,2407.0,2608.0,2985.0,3283.0,3241.0,3664.0,963.0,17.0,4658.0,3100.0,4.54
359,40.0669,-5.5902,0.17464635473340587,1346.0,1251.0,1232.0,1517.0,1593.0,1832.0,2140.0,2159.0,2453.0,595.0,13.0,3758.0,2337.0,1.55
360,39.6179,-6.6902,0.1962445614838562,1361.0,1322.0,1355.0,1755.0,2016.0,2296.0,2623.0,2612.0,3042.0,1153.0,17.0,4383.0,2783.0,2.75
361,39.3344,-5.4725,0.19130654536264846,1438.0,1255.0,1266.0,1600.0,1866.0,2169.0,2360.0,2357.0,2512.0,1367.0,25.0,2777.0,2268.0,1.2
362,39.7827,-5.1732,0.17269544924154026,1584.0,1537.0,1716.0,2127.0,2298.0,2628.0,2974.0,3015.0,3259.0,1267.0,18.0,3760.0,2480.0,1.53
363,40.0034,-5.6101,0.10187418816106884,1641.0,1731.0,1935.0,2420.0,2319.0,2561.0,2900.0,2969.0,3147.0,638.0,16.0,3995.0,2720.0,5.13
364,38.9222,-6.946000000000001,0.1221183800623053,1356.0,1301.0,1260.0,1409.0,1469.0,1807.0,2003.0,1801.0,2129.0,708.0,14.0,2088.0,1480.0,0.96
365,38.9948,-5.7689,0.1452991452991453,1601.0,1328.0,1242.0,1500.0,1718.0,1857.0,2045.0,2010.0,2240.0,1154.0,20.0,3340.0,2805.0,0.24
366,38.7441,-6.4977,0.15704075719528685,1402.0,1416.0,1549.0,2182.0,2390.0,2702.0,3051.0,2995.0,3437.0,894.0,15.0,3697.0,2298.0,0.91
367,38.7349,-6.428999999999999,0.18650954896383584,1248.0,979.0,837.0,1001.0,1158.0,1427.0,1562.0,1460.0,1599.0,725.0,15.0,1726.0,1313.0,1.12
368,38.7257,-6.4178,0.1507736595897805,1282.0,1025.0,926.0,1180.0,1266.0,1435.0,1570.0,1599.0,1694.0,830.0,18.0,2354.0,1856.0,1.77
369,38.5828,-6.4155,0.1134020618556701,1411.0,1174.0,1166.0,1548.0,1572.0,1726.0,1806.0,1944.0,1988.0,1082.0,19.0,2608.0,2077.0,1.05
370,38.7268,-6.4270000000000005,0.11979609175870858,1319.0,1106.0,1113.0,1554.0,1632.0,1744.0,1892.0,1977.0,2026.0,947.0,18.0,2746.0,2248.0,0.96
371,38.8259,-6.8266,0.07821497120921306,1749.0,1622.0,1742.0,1921.0,2034.0,2233.0,2475.0,2247.0,2458.0,637.0,13.0,2975.0,1869.0,1.14
372,38.7156,-6.409,0.18694601128122482,1300.0,1006.0,886.0,1009.0,1156.0,1470.0,1500.0,1473.0,1690.0,775.0,18.0,2118.0,1669.0,1.65
373,38.6475,-6.6883,0.19416730621642364,1174.0,911.0,838.0,1050.0,1147.0,1477.0,1664.0,1556.0,1748.0,519.0,11.0,1711.0,1294.0,1.17
374,37.4666,-5.9794,0.10319076714188731,1501.0,1231.0,1155.0,1321.0,1498.0,1639.0,1768.0,1625.0,1926.0,976.0,11.0,2224.0,1904.0,1.2
375,36.9023,-6.1238,0.04818916492068243,1624.0,1630.0,1458.0,1590.0,1515.0,1632.0,1779.0,1751.0,2009.0,604.0,12.0,1969.0,1453.0,2.29
376,36.9798,-5.8941,0.13611793611793613,1320.0,1048.0,894.0,879.0,986.0,1102.0,1182.0,1156.0,1285.0,581.0,9.0,1757.0,1220.0,2.41
377,36.8831,-5.6156,0.15466856735566642,1451.0,1240.0,1098.0,1186.0,1218.0,1448.0,1606.0,1620.0,1779.0,525.0,9.0,2286.0,1854.0,0.62
378,36.6923,-5.7249,0.12985074626865672,1594.0,1528.0,1490.0,1749.0,1542.0,1859.0,2173.0,2271.0,2362.0,689.0,14.0,2566.0,1894.0,3.16
379,36.0323,-5.6027,0.17266044108881382,1663.0,1568.0,1636.0,2082.0,2217.0,2577.0,2891.0,2951.0,3295.0,947.0,18.0,3943.0,2617.0,7.91
380,36.7121,-6.0469,0.19404255319148936,1585.0,1155.0,948.0,947.0,1148.0,1341.0,1487.0,1403.0,1626.0,434.0,12.0,1955.0,1442.0,2.2
381,36.8009,-6.0581,0.15443037974683543,1749.0,1377.0,1207.0,1169.0,1298.0,1528.0,1689.0,1596.0,1888.0,601.0,22.0,2459.0,1794.0,2.2
382,36.725,-5.8313,0.12401950392198431,1719.0,1866.0,1856.0,2066.0,1949.0,2221.0,2450.0,2651.0,2593.0,643.0,12.0,3072.0,2191.0,3.27
383,36.8357,-5.6108,0.16364403205398567,1696.0,1710.0,1734.0,1983.0,2096.0,2436.0,2667.0,2759.0,2978.0,839.0,17.0,3769.0,2979.0,6.67
384,36.6887,-4.5695,0.12243878060969515,1516.0,1548.0,1540.0,1756.0,1837.0,2196.0,2338.0,2246.0,2477.0,1015.0,13.0,2752.0,2199.0,1.79
385,37.7477,-4.51,0.07785266093423193,1737.0,1742.0,1700.0,1984.0,2005.0,2273.0,2477.0,2319.0,2618.0,857.0,17.0,2989.0,2059.0,5.38
386,37.7944,-5.2079,0.16428744253568836,1421.0,1377.0,1446.0,1727.0,1999.0,2444.0,2696.0,2406.0,2809.0,1309.0,15.0,3109.0,2566.0,1.82
387,37.6941,-4.6768,0.10917164293370081,1921.0,2022.0,2279.0,2909.0,3114.0,3399.0,3706.0,3622.0,4115.0,1269.0,19.0,4552.0,2978.0,1.79
388,37.8524,-4.7618,0.09981037752111704,1768.0,1895.0,2120.0,2611.0,2784.0,3052.0,3273.0,3190.0,3535.0,1071.0,18.0,3996.0,2803.0,1.2
389,37.841,-4.7728,0.09391711229946524,2025.0,2092.0,2314.0,2711.0,2922.0,3186.0,3441.0,3273.0,3664.0,1123.0,19.0,4184.0,3165.0,1.19
390,38.4687,-4.708,0.19304059652029826,1431.0,1395.0,1450.0,1948.0,2108.0,2405.0,2697.0,2880.0,3167.0,1166.0,20.0,3955.0,2379.0,2.53
391,38.3853,-5.1731,0.1987847222222222,1355.0,1056.0,900.0,923.0,1115.0,1485.0,1654.0,1381.0,1725.0,620.0,6.0,1887.0,1282.0,3.53
392,37.839,-3.0,0.1784526712480603,1318.0,1410.0,1537.0,1853.0,1808.0,2239.0,2403.0,2658.0,2684.0,1245.0,17.0,3076.0,2230.0,4.21
393,37.9706,-2.0818,0.1933941764450239,1535.0,1375.0,1482.0,1856.0,2207.0,2629.0,2907.0,2746.0,3117.0,1256.0,19.0,3595.0,2686.0,7.05
394,37.5256,-3.2043,0.09145880574452003,2182.0,2165.0,2404.0,3005.0,3206.0,3366.0,3710.0,3610.0,3984.0,1675.0,21.0,4945.0,3992.0,1.5
395,37.3299,-3.8319,0.048871570060074684,1926.0,2531.0,2659.0,2929.0,2804.0,2655.0,2981.0,3230.0,3356.0,1224.0,20.0,3540.0,3165.0,1.75
396,37.4274,-3.4809,0.15832482124616956,1900.0,1982.0,2437.0,2884.0,3156.0,3702.0,4132.0,3969.0,4359.0,1658.0,18.0,4090.0,2955.0,1.6
397,37.3222,-4.1132,0.19938532462543218,1517.0,1441.0,1695.0,2084.0,2543.0,3164.0,3541.0,3122.0,3712.0,1400.0,19.0,3706.0,2741.0,0.81
398,37.1479,-4.0506,0.17656526637695155,1533.0,1502.0,1828.0,2558.0,3002.0,3485.0,3844.0,3655.0,4056.0,1368.0,20.0,4425.0,3340.0,0.74
399,37.4538,-3.6207,0.17225950782997762,1610.0,1764.0,1763.0,1850.0,1976.0,2421.0,2670.0,2620.0,2896.0,1287.0,16.0,2759.0,1897.0,1.34
400,37.586999999999996,-2.546,0.05909011678577654,1770.0,1776.0,2062.0,2699.0,2822.0,2987.0,3135.0,3038.0,3206.0,1286.0,18.0,3301.0,2722.0,3.35
401,37.2091,-2.9763,0.026929982046678635,1476.0,1371.0,1433.0,1626.0,1681.0,1780.0,1846.0,1716.0,1802.0,725.0,11.0,1578.0,1342.0,1.34
402,37.0265,-3.3027,0.19148936170212766,1319.0,1196.0,1243.0,1235.0,1391.0,1760.0,1891.0,1820.0,1961.0,1088.0,22.0,1638.0,1135.0,6.16
403,37.0557,-3.3279,0.05551330798479087,1542.0,1463.0,1593.0,1863.0,1984.0,2074.0,2150.0,2082.0,2173.0,1264.0,30.0,2307.0,1874.0,1.62
404,37.5968,-2.4087,0.13076046246539652,1720.0,1711.0,1972.0,2669.0,2919.0,3265.0,3524.0,3472.0,3839.0,1644.0,21.0,4480.0,3608.0,3.22
405,37.0877,-3.6445,0.1906524757056918,1574.0,1617.0,1577.0,1749.0,2090.0,2561.0,2807.0,2573.0,2918.0,1127.0,17.0,3053.0,2456.0,0.46
406,37.3203,-3.6456,0.1164150024354603,1600.0,1837.0,2081.0,2721.0,3093.0,3301.0,3665.0,3438.0,3803.0,1285.0,18.0,4549.0,3634.0,2.22
407,37.379,-3.2717,0.10563246728617486,1474.0,1499.0,1652.0,2358.0,2546.0,2820.0,2947.0,2915.0,3213.0,1340.0,17.0,3696.0,2735.0,0.58
408,36.845,-3.2041,0.11258677935405977,1348.0,1306.0,1338.0,1470.0,1619.0,1883.0,2031.0,1843.0,2062.0,700.0,8.0,1927.0,1430.0,2.65
409,37.8326,-2.4284,0.12990196078431374,2182.0,2135.0,2393.0,2840.0,3262.0,3492.0,3719.0,3688.0,4072.0,1880.0,24.0,4661.0,3728.0,1.72
410,37.4154,-2.6553,0.04836991263584061,1339.0,1200.0,1388.0,2233.0,2341.0,2502.0,2569.0,2460.0,2557.0,986.0,15.0,2625.0,2111.0,1.41
411,37.0289,-3.6847,0.16226783968719452,1432.0,1247.0,1317.0,1714.0,1841.0,2083.0,2309.0,2378.0,2600.0,997.0,16.0,2954.0,2008.0,1.29
412,37.3298,-2.29,0.1536281179138322,1581.0,1343.0,1344.0,1493.0,1592.0,1841.0,2020.0,2035.0,2211.0,846.0,15.0,2758.0,2010.0,0.91
413,36.8014,-2.1223,0.11897435897435897,1643.0,1433.0,1448.0,1718.0,1895.0,2122.0,2168.0,2182.0,2418.0,852.0,17.0,3412.0,2330.0,3.18
414,36.8314,-2.0378,0.14039621016365203,1514.0,1305.0,1260.0,1497.0,1694.0,1913.0,2068.0,1986.0,2211.0,701.0,17.0,3190.0,2378.0,1.86
415,37.6316,-2.2656,0.13,1463.0,1375.0,1428.0,1740.0,1924.0,2115.0,2286.0,2260.0,2500.0,1177.0,20.0,3576.0,2632.0,2.1
416,37.61,-2.259,0.1333114968883066,1625.0,1672.0,1918.0,2646.0,2897.0,3203.0,3486.0,3460.0,3796.0,1607.0,22.0,4644.0,3848.0,2.25
417,37.7033,-2.1968,0.14618108244815378,1652.0,1574.0,1890.0,2532.0,2813.0,3176.0,3451.0,3399.0,3715.0,1605.0,18.0,4365.0,3437.0,2.77
418,37.6537,-2.1305,0.16666666666666666,1413.0,1320.0,1461.0,1830.0,1950.0,2281.0,2503.0,2562.0,2811.0,1278.0,16.0,3301.0,2346.0,2.36
419,39.7071,-0.2005,0.13565716010261053,1938.0,1998.0,2289.0,2864.0,2926.0,3559.0,3852.0,3763.0,4286.0,901.0,15.0,4504.0,3423.0,6.09
420,39.7535,-0.257,0.19719070772555375,1587.0,1295.0,1192.0,1486.0,1713.0,2211.0,2463.0,2216.0,2567.0,621.0,12.0,2116.0,1569.0,0.76
421,39.29,-0.4723,0.12702078521939955,1719.0,1642.0,1865.0,2457.0,2667.0,3049.0,3317.0,3172.0,3552.0,852.0,16.0,4238.0,3432.0,0.5
422,37.3006,-2.3,0.12516195905675045,1733.0,1384.0,1478.0,1688.0,2073.0,2251.0,2446.0,2171.0,2482.0,1015.0,14.0,3076.0,2333.0,2.1
423,37.2506,-1.8777,0.06966983771684387,2110.0,2201.0,2533.0,3325.0,3328.0,3669.0,3856.0,3823.0,3949.0,1051.0,19.0,3928.0,3234.0,1.31
424,36.983000000000004,-2.8494,0.12170753860127158,1408.0,1336.0,1480.0,1934.0,2028.0,2301.0,2462.0,2470.0,2646.0,1028.0,15.0,3026.0,2338.0,2.18
425,36.8157,-2.8687,0.12399608227228208,2215.0,2029.0,2041.0,2236.0,2089.0,2464.0,2689.0,2869.0,2871.0,1038.0,19.0,2728.0,2093.0,0.93
426,37.0358,-2.4243,0.059811656910155254,1638.0,1519.0,1602.0,1847.0,1944.0,2066.0,2217.0,2082.0,2309.0,764.0,14.0,2539.0,2007.0,0.79
427,37.5978,-2.3055,0.11422335394688977,1455.0,1434.0,1665.0,2435.0,2601.0,2870.0,3135.0,3063.0,3318.0,1460.0,19.0,3934.0,3276.0,2.25
428,36.8062,-6.0029,0.06153846153846154,1627.0,1318.0,1180.0,1281.0,1308.0,1383.0,1511.0,1449.0,1625.0,497.0,12.0,2085.0,1636.0,1.55
429,36.5173,-6.1502,0.1289669142471303,1654.0,1809.0,1767.0,1935.0,2061.0,2546.0,2792.0,2508.0,2971.0,1062.0,13.0,2801.0,2032.0,1.24
430,36.7492,-6.1891,0.12580568154690858,1916.0,1672.0,1630.0,1831.0,1996.0,2184.0,2401.0,2358.0,2711.0,785.0,10.0,2919.0,1971.0,1.58
431,37.3947,-2.6,0.056139198949441894,2059.0,2181.0,2407.0,2875.0,2961.0,3133.0,3301.0,3217.0,3499.0,1416.0,17.0,4048.0,3281.0,3.35
432,36.7784,-3.7017,0.08507323153630414,1389.0,1224.0,1288.0,1468.0,1644.0,1815.0,1979.0,1741.0,2109.0,625.0,10.0,1880.0,1343.0,2.51
433,37.2325,-3.1111,0.056613484302624806,1416.0,1443.0,1539.0,1833.0,1781.0,2057.0,2253.0,2053.0,2295.0,874.0,13.0,1999.0,1538.0,0.77
434,37.4089,-3.3084,0.10252237591537836,1382.0,1165.0,1362.0,2206.0,2431.0,2607.0,2776.0,2710.0,2995.0,1317.0,17.0,3713.0,2941.0,2.15
435,37.0284,-3.6361,0.053714285714285714,1873.0,1793.0,1886.0,2070.0,2198.0,2197.0,2376.0,2305.0,2335.0,931.0,15.0,2685.0,2521.0,1.0
436,37.8895,-3.8778,0.16265060240963855,1705.0,1635.0,1760.0,1946.0,2096.0,2526.0,2735.0,2702.0,2982.0,1053.0,17.0,3471.0,2548.0,0.79
437,37.9728,-3.5,0.1604575163398693,1901.0,2044.0,2240.0,2569.0,2733.0,3272.0,3632.0,3551.0,3799.0,1348.0,16.0,3768.0,2786.0,1.5
438,37.8395,-3.0722,0.1589310829817159,1855.0,2313.0,2632.0,2990.0,3008.0,3726.0,4082.0,4120.0,4336.0,1454.0,15.0,3973.0,2881.0,1.62
439,37.0867,-4.6084,0.11520928305014505,1570.0,1701.0,1773.0,2135.0,2199.0,2576.0,2893.0,2691.0,3183.0,777.0,16.0,3509.0,2588.0,1.55
440,36.9992,-4.5987,0.18764659890539484,1610.0,1494.0,1607.0,2078.0,2236.0,2756.0,3084.0,3038.0,3452.0,954.0,13.0,3734.0,2678.0,2.8
441,37.2339,-5.6599,0.14228456913827656,1267.0,1008.0,838.0,856.0,909.0,1013.0,1106.0,1140.0,1255.0,584.0,12.0,1920.0,1489.0,2.05
442,37.3756,-5.6599,0.13148614609571788,1329.0,1051.0,872.0,862.0,909.0,1002.0,1090.0,1123.0,1266.0,594.0,15.0,2150.0,1635.0,1.27
443,36.9089,-6.2002,0.035547785547785545,1824.0,1602.0,1516.0,1655.0,1723.0,1797.0,1916.0,1777.0,2007.0,561.0,13.0,2019.0,1574.0,3.03
444,41.9768,-3.0453,0.17396940627430646,1292.0,1509.0,1519.0,1593.0,1717.0,2079.0,2318.0,2264.0,2654.0,1645.0,19.0,2922.0,2568.0,11.9
445,40.9802,-4.758,0.10993419996790242,2006.0,1961.0,2086.0,2773.0,3004.0,3266.0,3472.0,3458.0,3783.0,1769.0,23.0,4726.0,3928.0,0.98
446,42.6024,-5.2881,0.014829290723071617,8092.0,8163.0,7878.0,8570.0,8652.0,8763.0,9030.0,8828.0,9095.0,5321.0,217.0,6071.0,4481.0,3.11
447,42.6517,-4.7928,0.13503527040644944,1570.0,1621.0,1880.0,2575.0,2820.0,3079.0,3365.0,3379.0,3648.0,1383.0,18.0,4124.0,3018.0,6.19
448,41.1073,-4.7531,0.16547368421052633,1392.0,1103.0,966.0,991.0,1098.0,1305.0,1417.0,1384.0,1507.0,617.0,13.0,2013.0,1219.0,0.65
449,41.5548,-5.2987,0.19420949902407286,1581.0,1670.0,1945.0,2477.0,2697.0,3328.0,3741.0,3671.0,3965.0,1144.0,18.0,4184.0,3220.0,0.81
450,42.5008,-2.6333,0.09708877097375591,1615.0,1844.0,2220.0,3148.0,3303.0,3628.0,3781.0,3825.0,4006.0,1573.0,23.0,4606.0,3830.0,6.1
451,42.5827,-2.7833,0.1938986556359876,1436.0,1405.0,1387.0,1559.0,1595.0,2157.0,2362.0,2309.0,2534.0,1157.0,16.0,2588.0,1846.0,1.5
452,42.5846,-2.6667,0.14188861985472154,1324.0,1470.0,1675.0,1772.0,2190.0,2496.0,2940.0,2358.0,2797.0,1377.0,16.0,2926.0,2262.0,10.5
453,42.4994,-2.6166,0.112737410698728,1689.0,1780.0,2005.0,2546.0,2648.0,2881.0,3087.0,3193.0,3289.0,1430.0,21.0,4103.0,3365.0,0.9
454,39.2396,-2.3486,0.13396601191789892,1452.0,1192.0,1333.0,1962.0,2179.0,2513.0,2701.0,2569.0,2959.0,1497.0,17.0,3606.0,2951.0,1.3
455,39.0173,-2.0166,0.16121376504492288,1644.0,1562.0,1777.0,2474.0,2771.0,3201.0,3477.0,3425.0,3743.0,2026.0,41.0,4600.0,3739.0,1.3
456,38.9173,-1.8333,0.10689703610057592,1638.0,1754.0,2127.0,3179.0,3311.0,3573.0,3885.0,3940.0,4208.0,1640.0,20.0,4972.0,3752.0,1.2
457,38.8006,-1.7333,0.1491108071135431,1609.0,1360.0,1544.0,1866.0,1973.0,2114.0,2370.0,2520.0,2545.0,1115.0,18.0,3090.0,2539.0,3.5
458,38.6908,-2.6988,0.10761854022376133,1540.0,1328.0,1339.0,1675.0,2128.0,2333.0,2422.0,2079.0,2584.0,1021.0,14.0,3533.0,3062.0,1.8
459,38.6506,-2.55,0.11901375059269796,1255.0,1168.0,1195.0,1858.0,2044.0,2285.0,2511.0,2360.0,2830.0,1158.0,17.0,3480.0,2346.0,0.7
460,38.4673,-0.6999,0.16778834996518913,1569.0,1489.0,1583.0,1793.0,1722.0,2141.0,2310.0,2516.0,2577.0,1022.0,17.0,3026.0,2221.0,3.6
461,38.2006,-0.7999,0.1522491349480969,1941.0,1670.0,1536.0,1715.0,1857.0,2232.0,2542.0,2331.0,2826.0,605.0,18.0,3141.0,2220.0,3.2
462,38.2006,-0.7666,0.18845950238221282,1717.0,1616.0,1550.0,1533.0,1424.0,1773.0,2010.0,2245.0,2345.0,305.0,13.0,1582.0,985.0,3.5
463,38.2673,-0.6832,0.08301453710788065,1898.0,1505.0,1577.0,2397.0,2710.0,3097.0,3404.0,2831.0,3296.0,926.0,17.0,3671.0,3204.0,1.3
464,38.184,-0.6332,0.11917750734368443,1596.0,1714.0,1924.0,2099.0,2357.0,2414.0,2659.0,2667.0,2551.0,262.0,13.0,127.0,73.0,1.4
465,38.0173,-0.8832,0.08258130427379533,2128.0,2231.0,2339.0,2694.0,2274.0,2645.0,2898.0,3179.0,3294.0,638.0,10.0,3401.0,2519.0,0.9
466,38.1006,-0.6665,0.07479224376731301,1888.0,1840.0,1990.0,2505.0,2583.0,2810.0,3029.0,2910.0,3229.0,994.0,18.0,3668.0,3046.0,1.2
467,38.434,-0.6165,0.16618867924528302,2021.0,1976.0,2231.0,2762.0,3113.0,3639.0,4061.0,3863.0,4309.0,1262.0,18.0,4408.0,3559.0,2.1
468,38.4173,-0.4332,0.15855505083279256,1772.0,1620.0,1642.0,1945.0,2225.0,2546.0,2827.0,2678.0,3010.0,959.0,15.0,3631.0,2885.0,1.1
