,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,B1dx,B2dx,B3dx,B4dx,B5dx,B6dx,B7dx,B8dx,B9dx,B10dx,B11dx,B12dx,B1dx2,B2dx2,B3dx2,B4dx2,B5dx2,B6dx2,B7dx2,B8dx2,B9dx2,B10dx2,B11dx2,B1cr,B2cr,B3cr,B4cr,B5cr,B6cr,B7cr,B8cr,B9cr,B10cr,B11cr,B12cr,Mg [mg/kg]
230,40.3174,-4.0667,0.1181364392678868,1509.0,1405.0,1487.0,1855.0,1998.0,2191.0,2435.0,2352.0,2648.0,851.0,17.0,3634.0,2387.0,-2092555331.9919505,1216617210.682493,3511450381.6793914,3620253164.5569615,5302197802.197789,5768321513.002364,-1660000000.000002,9278996865.203773,-22350746268.656715,-1946778711.4845934,15058284762.697762,-2118226600.9852219,6.658294854475737e+16,3.4047969896096428e+16,1038194493106586.1,4.258087690229943e+16,1.2805596450675106e+16,-1.756104376596304e+17,2.1877993730407574e+17,-9.915279979266623e+17,2.537806910096035e+17,3.969435918343219e+16,-7.1509206343392984e+16,1.0,0.8544567551527261,0.8135323106175464,0.877826652175492,0.8997076928923046,0.9444663364570959,1.0,0.9169459696824729,1.0,0.3090230009661469,0.005123884278524256,1.0,122.0
231,40.3174,-3.6,0.1413008651073374,1553.0,1267.0,1185.0,1340.0,1717.0,1910.0,2252.0,1781.0,2373.0,707.0,14.0,2879.0,2036.0,-5754527162.977864,-1216617210.682493,1479007633.5877872,9544303797.468353,5302197802.197789,8085106382.978724,-9420000000.00001,18557993730.407547,-20721393034.82587,-1617647058.823529,11927560366.361374,-1431968744.6916935,9.130603525745208e+16,3.9994433891250456e+16,7.695893286145582e+16,-1.0739508848786237e+17,7.645353243903648e+16,-4.138323021980788e+17,5.595598746081517e+17,-1.231328738722052e+18,2.3760878079604902e+17,3.1618131244595936e+16,-5.561835599938834e+16,1.0,0.7654907769477343,0.6606555237938181,0.6669765429688471,0.8214329873979789,0.8821919296518241,1.0,0.7657347833573417,1.0,0.2912682610920193,0.005153256552464486,1.0,586.0
232,40.284,-3.3667,0.19679037111334,1360.0,1255.0,1355.0,2002.0,2277.0,2582.0,2907.0,2983.0,3397.0,1092.0,15.0,2854.0,1710.0,-2112676056.338027,1483679525.2225523,6173664122.137408,6962025316.455696,8379120879.120859,7683215130.023641,1520000000.0000017,12978056426.332304,-28669154228.85572,-2514005602.2408957,11819317235.636978,-1943264820.7915747,7.236127930705387e+16,6.958434120051717e+16,7522530480136339.0,3.5875837029497796e+16,-1.91182898103631e+16,-1.457024853433484e+17,2.291611285266463e+17,-1.3055551929526044e+18,3.2531279386336845e+17,3.3457803076278876e+16,-5.729634494766262e+16,1.0,0.7844227484818759,0.7038071262487035,0.8234906406409871,0.8684934215889887,0.9229719384016751,0.9684616852386235,0.9198221450864514,1.0,0.32707216927384763,0.004953540769778913,1.0,85.0
233,40.2507,-3.4,0.1904115784712799,1372.0,1208.0,1303.0,1790.0,1931.0,2322.0,2641.0,2632.0,2753.0,1010.0,19.0,3308.0,2534.0,-3299798792.7565374,1409495548.9614248,4646946564.885499,3569620253.1645565,10741758241.758215,7541371158.392435,-180000000.0000002,3793103448.2758665,-21679104477.61194,-2313258636.788048,13692756036.636147,-1314761338.5425515,9.475441331424466e+16,4.8033397862375e+16,-1.027983121871129e+16,1.8157311363528246e+17,-8.792272207048824e+16,-1.825383252575044e+17,7.946206896551742e+16,-7.985018158585528e+17,2.408687293634812e+17,3.736231249632164e+16,-6.247925634961994e+16,1.0,0.7756301132839896,0.7203153163330472,0.8136490867583266,0.8226297070223009,0.9350958538369598,1.0,0.9714413701076036,1.0,0.3591014796695558,0.0060702590577214185,1.0,220.0
234,40.1174,-3.5834,0.1495129182549767,1549.0,1537.0,1578.0,2008.0,2188.0,2483.0,2843.0,2714.0,3146.0,858.0,16.0,3823.0,2637.0,-241448692.15291736,608308605.3412465,4103053435.1145062,4556962025.316455,8104395604.395585,8510638297.87234,-2580000000.000003,13542319749.216318,-28457711442.786068,-1965452847.8057885,15849292256.452967,-2014608459.3171396,1.709773234394695e+16,5.185081349811959e+16,4331188837804856.0,8.980844503997797e+16,1.1160513557053686e+16,-2.6219003068256128e+17,3.224463949843268e+17,-1.316615397868415e+18,3.2950570391766515e+17,4.158437232553397e+16,-7.43709438624901e+16,1.0,0.8843006076362308,0.7911607458358413,0.8390169708711861,0.8602099376175126,0.9257814431353169,1.0,0.896306610261553,1.0,0.26656962496196257,0.0044371847336556166,1.0,85.0
235,40.1007,-3.3,0.1028632025450689,2067.0,2448.0,2758.0,3384.0,3440.0,3795.0,4126.0,4160.0,4517.0,1212.0,17.0,4823.0,3092.0,7665995975.855126,4599406528.189912,5973282442.7480955,1417721518.9873416,9752747252.747229,7825059101.654846,680000000.0000007,11191222570.532928,-41106965174.12935,-2789449112.978524,20008326394.67112,-2940377102.0893497,-6.170200095905861e+16,2.038391564626386e+16,-4.346909278397669e+16,2.1101330971544016e+17,-5.295846568935104e+16,-1.6891392675306963e+17,2.102244514106588e+17,-1.6394416220897285e+18,4.765860206610799e+17,5.321609595623165e+16,-9.553998125212525e+16,1.0,1.0,0.9719984213523263,0.9828602427482181,0.9370098518776009,0.9776945044006844,1.0,0.9530997618257673,1.0,0.26638258408842164,0.0035979844505358094,1.0,37.0
236,37.0839,-4.6168,0.1373858828768648,1434.0,1376.0,1465.0,1937.0,2117.0,2321.0,2626.0,2554.0,2962.0,737.0,14.0,2863.0,1760.0,-1167002012.072434,1320474777.4480715,4503816793.893132,4556962025.316455,5604395604.395591,7210401891.2529545,-1440000000.0000017,12789968652.037634,-27674129353.23383,-1687675070.0280108,11860949208.992514,-1873619840.3261425,5.004983479920531e+16,4.7230593715802104e+16,507110986863766.3,2.651730579947179e+16,4.412105183674066e+16,-2.045012267435687e+17,2.8459937304075302e+17,-1.2684670221088248e+18,3.2321460551251014e+17,3.162610709388544e+16,-5.717972127110186e+16,1.0,0.8525633044462873,0.7884814344717253,0.8657109765272855,0.8893123327140284,0.9238582951073508,0.9851987089854667,0.8972438705690078,1.0,0.2497142829225147,0.0048363437720751,1.0,49.0
237,36.6887,-4.5695,0.1224387806096951,1516.0,1548.0,1540.0,1756.0,1837.0,2196.0,2338.0,2246.0,2477.0,1015.0,13.0,2752.0,2199.0,643863179.0744463,-118694362.01780419,2061068702.2900777,2050632911.3924048,9862637362.637339,3356973995.2718673,-1840000000.0000021,7241379310.344836,-18184079601.990047,-2338935574.2296915,11402997502.081606,-939357907.2532699,-1.5343210082339034e+16,3.234069828349974e+16,-99578157420542.92,1.9777226458847933e+17,-1.7872701558696304e+17,-1.2285990532557611e+17,1.81627586206897e+17,-7.970363295402794e+17,1.9707890581791488e+17,3.2077341447972212e+16,-5.138366115459985e+16,1.0,0.946139870068021,0.8560200755808879,0.8556178324895336,0.8552989175075952,0.9822147569804277,1.0,0.9270037826522106,1.0,0.4049440098264446,0.00488022963192032,1.0,464.0
238,38.0173,-2.2833,0.1554734721289456,1470.0,1561.0,1788.0,2515.0,2738.0,2996.0,3311.0,3441.0,3760.0,1599.0,20.0,4233.0,2978.0,1830985915.4929566,3367952522.2551937,6937022900.763363,5645569620.253164,7087912087.912071,7446808510.638298,2600000000.000003,10000000000.000011,-26878109452.736317,-3685807656.3958907,17539550374.68777,-2131815865.4662817,3.092488142378745e+16,5.295356644670875e+16,-1.2323027485784346e+16,3.651499918123814e+16,9859791833138076.0,-1.1458176148081075e+17,1.4800000000000032e+17,-1.1560535878600745e+18,2.884614651286123e+17,4.954565366732879e+16,-8.189577951771051e+16,1.0,0.8972816293061527,0.8492254915312228,0.9404860118512244,0.9478976099023255,0.9708285789317684,0.9986227539346567,0.959325982100446,1.0,0.41959987516244085,0.004900385435923632,1.0,329.0
239,37.9673,-1.4166,0.0817474048442906,1904.0,1778.0,1821.0,2123.0,2210.0,2413.0,2552.0,2501.0,2709.0,717.0,18.0,3256.0,2490.0,-2535211267.6056323,637982195.8456975,2881679389.3129787,2202531645.56962,5576923076.923063,3286052009.4562645,-1020000000.0000011,6520376175.548597,-24776119402.985073,-1631652661.0644255,13480432972.522907,-1301172074.0614915,6.3846950974875816e+16,3.3289275867467092e+16,-6480417402131289.0,8.542763117350488e+16,-6.2936018336999816e+16,-1.0179791984530178e+17,1.5080752351097213e+17,-9.810813660982353e+17,2.8786650176518214e+17,3.5275643402398064e+16,-6.1538738745147416e+16,1.0,0.8895306619529542,0.8559832960829447,0.9122187518295927,0.9198206950286759,0.976101808156884,0.9996987751892866,0.944433582083876,1.0,0.2590583071131303,0.005843055072679335,1.0,342.0
240,37.934,-1.3666,0.1773154115264223,1752.0,1663.0,1751.0,2234.0,2345.0,2880.0,3160.0,3197.0,3299.0,1014.0,12.0,3374.0,2560.0,-1790744466.800804,1305637982.195846,4608778625.954202,2810126582.278481,14697802197.802162,6619385342.7895975,740000000.0000008,3197492163.0094085,-28420398009.95025,-2338935574.2296915,13996669442.131567,-1382707660.9478512,6.23014577262907e+16,4.900802142074713e+16,-1.7162710340417194e+16,3.0095381305123245e+17,-2.2193452898386112e+17,-1.3899256129526232e+17,4.914984326018821e+16,-9.911564317542223e+17,3.243962989517482e+17,3.813166437059117e+16,-6.402738177801594e+16,1.0,0.8494419319685061,0.7828185221602352,0.8364983269667938,0.8273982826548303,0.9648629927018229,1.0,0.9852506453336544,1.0,0.3066176123272645,0.0035821452299240647,1.0,281.0
241,37.7173,-1.6999,0.1388518024032042,1998.0,1712.0,1712.0,1935.0,2658.0,2763.0,3143.0,2559.0,3283.0,992.0,16.0,3935.0,2975.0,-5754527162.977864,0.0,2127862595.4198487,18303797468.354427,2884615384.6153774,8983451536.643026,-11680000000.000013,22695924764.89031,-28495024875.621887,-2278244631.185807,16315570358.034983,-1630711737.7271955,1.1578525478828694e+17,3.1570661653113492e+16,1.543505235967041e+17,-3.9035904009465946e+17,1.675504437370229e+17,-4.8849767226106477e+17,6.875184952978071e+17,-1.6047319636524216e+18,3.260793562740806e+17,4.340292947997382e+16,-7.47139138041723e+16,1.0,0.7906442233255384,0.7156485999926498,0.704902327593123,0.9235438733139442,0.9208187783880228,1.0,0.792635499866307,1.0,0.29585554250124174,0.004294256009754669,1.0,659.0
242,37.7006,-1.5333,0.0691219642380571,1771.0,1515.0,1514.0,1744.0,1764.0,1996.0,2140.0,2003.0,2204.0,789.0,14.0,2311.0,1850.0,-5150905432.595571,-14836795.252225524,2194656488.5496197,506329113.92405057,6373626373.626358,3404255319.1489363,-2740000000.000003,6300940438.871481,-17599502487.562187,-1809056956.1157792,9562864279.766867,-783081365.7210804,1.0334142127451392e+17,3.2781799462935396e+16,-1.6109994032686738e+16,1.4853917113170397e+17,-8.157612787025864e+16,-1.4525426286404112e+17,1.8081880877742986e+17,-7.492301857816206e+17,1.9639857626177123e+17,2.654510092409581e+16,-4.307221334507891e+16,1.0,0.8301718954319974,0.7976605161364281,0.8669043560769379,0.8585560675795325,0.9531515702003341,1.0,0.9191986148622147,1.0,0.35612958138815093,0.006149289694292455,1.0,695.0
243,37.4839,-1.6249,0.1512380952380952,1637.0,1303.0,1097.0,1114.0,1177.0,1395.0,1539.0,1511.0,1652.0,559.0,6.0,1899.0,1251.0,-6720321931.589534,-3056379821.958458,162213740.45801538,1594936708.8607593,5989010989.010975,3404255319.1489363,-560000000.0000006,4420062695.92477,-13594527363.184078,-1290849673.202614,7880932556.20317,-1100730422.965857,7.372116920786869e+16,4.775361368570437e+16,1.3671020690865884e+16,1.1124238683924595e+17,-7.100977115005583e+16,-9.371761983803632e+16,9.960125391849554e+16,-5.647206915081151e+17,1.5303081703957043e+17,2.1409388957529836e+16,-3.739243538371787e+16,1.0,0.7905978211645452,0.6595719095719096,0.6604816206536616,0.6941963433516982,0.81883982490594,0.8983744635931249,0.8763072193553154,0.9541309924433696,0.31953681710793524,0.003251578607630167,1.0,159.0
244,37.7692,-1.0735,0.1844399731723675,1786.0,1813.0,2129.0,2432.0,2420.0,3259.0,3630.0,3532.0,3829.0,1047.0,16.0,3308.0,2518.0,543259557.3440641,4688427299.703265,2891221374.0458035,-303797468.3544304,23049450549.450493,8770685579.196217,-1960000000.0000021,9310344827.586218,-34601990049.75124,-2406629318.394024,13705245628.642807,-1341939867.5046713,8.340377751225752e+16,-2.6664776345066204e+16,-3.0486821015269424e+16,5.91221468805188e+17,-3.922737629190726e+17,-2.536805101464827e+17,2.2540689655172464e+17,-1.3765622218601103e+18,4.004398100915077e+17,3.760941864387682e+16,-6.264440256514358e+16,1.0,0.8820366449262113,0.8794218990442716,0.8136153944974741,0.755472397658908,0.9583455894877385,1.0,0.9414926752742907,1.0,0.27749255263368156,0.00460420828633012,1.0,110.0
245,37.834,-0.9332,0.0368663594470046,2179.0,1932.0,1721.0,1881.0,1958.0,2213.0,2316.0,2025.0,2389.0,844.0,12.0,1584.0,937.0,-4969818913.480883,-3130563798.2195854,1526717557.2519095,1949367088.6075947,7005494505.494489,2434988179.6690307,-5820000000.000007,11410658307.210045,-19216417910.44776,-1942110177.4042945,6544546211.490429,-1099031764.9057245,3.7007145176283624e+16,6.909912990313792e+16,4032915375531350.0,1.28003225743972e+17,-1.2556336059960021e+17,-1.9515338486215216e+17,3.446131661442014e+17,-9.600964331554182e+17,2.14854573794073e+17,1.981012228967022e+16,-3.182172346542947e+16,1.0,0.8766945347993226,0.7692402203512444,0.8216039754196351,0.8479565531509639,0.9509304778856219,0.9862688567337295,0.8533050279642002,1.0,0.3665439549957991,0.006514096118430732,1.0,281.0
246,37.6673,-1.7999,0.0916030534351145,1436.0,1824.0,1885.0,2142.0,1976.0,2183.0,2345.0,2574.0,2516.0,877.0,12.0,2425.0,1905.0,7806841046.277661,905044510.385757,2452290076.3358793,-4202531645.56962,5686813186.813173,3829787234.042553,4580000000.000005,-1818181818.1818204,-20385572139.303482,-2019140989.7292244,10045795170.691097,-883302191.2688977,-1.3886914559138634e+17,2.295616566691577e+16,-6.350020727009069e+16,2.5036316031348842e+17,-5.101719650468725e+16,1.7735526381972856e+16,-1.2796363636363666e+17,-5.820498533266986e+17,2.2843819837778925e+17,2.8162782820775724e+16,-4.549998901731891e+16,1.0,1.0,0.9556391967348962,0.972131071479426,0.8627176352498241,0.9208498117513457,0.9517680915561608,1.0,0.9797838559984162,0.3435749561318774,0.004856664695315917,1.0,293.0
247,37.6006,-1.7666,0.0858339148639218,2037.0,1807.0,1800.0,1965.0,2157.0,2403.0,2578.0,2334.0,2622.0,808.0,17.0,2572.0,2048.0,-4627766599.597583,-103857566.76557866,1574427480.9160316,4860759493.670886,6758241758.241742,4137115839.243499,-4880000000.000006,9028213166.14421,-22562189054.726368,-1846405228.7581694,10636969192.339724,-890096823.5094275,9.102432661633806e+16,2.4900371627323604e+16,3.1358129892699012e+16,4.803752568533813e+16,-7.200895381863289e+16,-2.1317058721615846e+17,2.7816426332288464e+17,-9.902947404661636e+17,2.576590028105497e+17,2.9139529461012816e+16,-4.798945052393489e+16,1.0,0.853946259362259,0.8096175443849428,0.8221832172863358,0.8793991041248927,0.9570986311524798,1.0,0.8960167471179564,1.0,0.3087938003671694,0.006568690873786007,1.0,659.0
248,37.6403,-1.7699,0.1707317073170731,1466.0,1398.0,1375.0,1428.0,1557.0,1999.0,2123.0,2016.0,2241.0,643.0,16.0,2272.0,1582.0,-1368209255.5331984,-341246290.80118704,505725190.839695,3265822784.8101263,12142857142.857113,2931442080.3782506,-2140000000.0000024,7053291536.050165,-19875621890.547264,-1463585434.173669,9392173189.009165,-1172074061.491422,2.0663238727002228e+16,1.2566342457579856e+16,2.6336809102771308e+16,2.247350470391642e+17,-2.5306085336480333e+17,-1.1989224776307926e+17,1.8386583072100355e+17,-8.44166565097099e+17,2.2900542856186064e+17,2.534023954991324e+16,-4.398104600541463e+16,1.0,0.8950008423695903,0.8125459474740552,0.7536960238519533,0.7899669474453043,0.9792848652600854,1.0,0.9184346764849364,1.0,0.28650005883397833,0.007073203524939003,1.0,403.0
249,37.6506,-1.1832,0.0906921241050119,1621.0,1476.0,1483.0,1905.0,2024.0,2353.0,2466.0,2285.0,2607.0,749.0,11.0,2813.0,2282.0,-2917505030.1810846,103857566.76557866,4026717557.251911,3012658227.848101,9038461538.461517,2671394799.0543733,-3620000000.000004,10094043887.147348,-23109452736.318405,-1722689075.6302516,11665278934.22149,-901987429.9303551,6.079200396270949e+16,5.820267048199308e+16,-9676138639349338.0,1.525519825471751e+17,-1.7491941591777827e+17,-1.487327375662973e+17,2.7428087774294736e+17,-1.0408619631180499e+18,2.6600452314288746e+17,3.125109245997138e+16,-5.23200098424307e+16,1.0,0.8460960467461072,0.7756509941690263,0.8769407623852272,0.8914474003707143,0.9966525647956872,1.0,0.8953479025947372,1.0,0.2848869904581817,0.00400446026592649,1.0,708.0
250,38.0006,-2.0666,0.1538081107814045,1372.0,1190.0,1251.0,1711.0,1973.0,2129.0,2348.0,2333.0,2720.0,1276.0,18.0,3492.0,2375.0,-3661971830.9859133,905044510.385757,4389312977.099239,6632911392.405063,4285714285.7142754,5177304964.539007,-300000000.00000036,12131661442.006285,-17960199004.975124,-2936507936.507936,14462947543.713581,-1897401053.1679974,9.189167688876594e+16,5.16953778444137e+16,2.140838182543726e+16,-5.942271156179208e+16,2.4494249418261804e+16,-1.2948711500092214e+17,2.4863322884012598e+17,-9.433185093097631e+17,1.8686182920979088e+17,4.061497544402781e+16,-6.811135968726723e+16,1.0,0.7773929703043253,0.7164726747433753,0.822272775517102,0.8939764076107917,0.9163822302804598,0.9550982670013881,0.8911037519681603,1.0,0.45524783685302794,0.00554798011056126,1.0,98.0
251,42.4077,-2.0333,0.0874495483374976,1686.0,1636.0,1842.0,2374.0,2518.0,2697.0,2886.0,2829.0,3089.0,909.0,18.0,3797.0,3188.0,-1006036217.3038224,3056379821.958458,5076335877.862598,3645569620.2531643,4917582417.582406,4468085106.382978,-1140000000.0000012,8150470219.435746,-27114427860.696514,-2079831932.7731087,15732722731.057463,-1034482758.6206897,8.173875330507602e+16,2.9969674419942744e+16,-1.3652349786349572e+16,3.2202855628588396e+16,-1.2348827230753476e+16,-1.3257884412252906e+17,1.8580940438871514e+17,-1.1054826984367494e+18,3.113755712428284e+17,4.157925925263904e+16,-6.980518521930959e+16,1.0,0.8789271471416253,0.8774885891950539,0.9615438389898349,0.9653734700231748,0.9854755521404568,1.0,0.9398884604244637,1.0,0.28720388839173056,0.005042089592718687,1.0,1976.0
252,42.2507,-1.4999,0.1858672376873661,1684.0,1487.0,1598.0,1901.0,2143.0,2469.0,2750.0,2769.0,3039.0,1065.0,15.0,3494.0,2304.0,-3963782696.17706,1646884272.997033,2891221374.0458035,6126582278.481012,8956043956.043934,6643026004.728132,380000000.0000004,8463949843.260199,-24552238805.970146,-2450980392.1568623,14483763530.39135,-2021403091.5576696,1.1289068348438813e+17,1.8461974793008468e+16,3.0871764355297812e+16,7.163194120412459e+16,-6.354444921197242e+16,-1.4806208049002675e+17,1.6167899686520416e+17,-1.0349902397877864e+18,2.748912738036478e+17,3.953021457177453e+16,-6.871426570336816e+16,1.0,0.806582077053541,0.7757294938506428,0.7932405340531828,0.8492747770802324,0.9351542452792084,0.9906242810931607,0.9429360971923371,1.0,0.3449011649550997,0.004480174182472888,1.0,2111.0
253,42.3874,-1.7958,0.1304549675023212,1675.0,1474.0,1584.0,1873.0,2060.0,2217.0,2508.0,2435.0,2620.0,825.0,15.0,3656.0,3150.0,-4044265593.561366,1632047477.7448075,2757633587.786261,4734177215.189873,4313186813.186803,6879432624.113475,-1460000000.0000017,5799373040.752358,-22325870646.766167,-1890756302.521008,15158201498.75105,-859520978.4270427,1.142115306097821e+17,1.6700090653434034e+16,1.886014911644669e+16,-1.0657984860837212e+16,7.050125854194137e+16,-1.971497074258505e+17,1.4518746081504736e+17,-8.816690811134344e+17,2.5416808885877062e+17,3.9796820264407224e+16,-6.668493953862658e+16,1.0,0.8203796110283051,0.8074173748126157,0.8442659887169185,0.8897559186486087,0.9220612939474638,1.0,0.944867204795299,0.9995590284741613,0.30195013024302164,0.004512456966290768,1.0,122.0
254,42.7841,-1.6333,0.063148398737032,1916.0,1956.0,1907.0,2077.0,2124.0,2422.0,2552.0,2357.0,2611.0,1206.0,15.0,2433.0,2045.0,804828973.8430579,-727002967.3590506,1622137404.5801537,1189873417.721519,8186813186.813167,3073286052.009456,-3900000000.0000043,7962382445.141075,-17475124378.10945,-2780112044.8179264,10066611157.368866,-659079327.3314083,-3.082156823344281e+16,3.4853714717198884e+16,-4124656363154914.0,1.7713771567320627e+17,-1.404815146924093e+17,-1.64853098156252e+17,2.3724764890282186e+17,-7.9741400699845e+17,1.8277378523994432e+17,2.998768254478709e+16,-4.465316604787794e+16,1.0,0.9736473582959331,0.8932161807512721,0.8910486149654372,0.8832232522539927,0.9794179154096797,1.0,0.9107350107662432,1.0,0.4652969993011999,0.006023894190499608,1.0,244.0
255,42.6341,-4.7668,0.1871801777538378,1213.0,1160.0,1179.0,1509.0,1635.0,1977.0,2279.0,2204.0,2589.0,1079.0,27.0,3287.0,2323.0,-1066398390.3420517,281899109.79228497,3148854961.832063,3189873417.7215185,9395604395.604372,7139479905.437352,-1500000000.0000017,12068965517.241394,-18781094527.363182,-2455648926.237161,13572023313.905088,-1637506369.9677255,2.712872233670696e+16,4.253643697388396e+16,391397479861215.1,1.5710711336412285e+17,-6.198144203755534e+16,-2.0424302376920454e+17,2.7137931034482822e+17,-9.670865217744393e+17,2.0305280598415446e+17,3.741286704048143e+16,-6.332027345492434e+16,1.0,0.8436026340696072,0.7392666678157237,0.7792243071758855,0.7916381932241084,0.9052091728522528,0.9815019151645188,0.8869269420622591,1.0,0.40504135709861705,0.008814440147715423,1.0,73.0
256,42.5674,-4.7501,0.1603053435114503,1365.0,1327.0,1426.0,1815.0,2005.0,2212.0,2426.0,2508.0,2769.0,1080.0,29.0,3604.0,2389.0,-764587525.150905,1468842729.970327,3711832061.0687046,4810126582.278481,5686813186.813173,5059101654.846335,1640000000.000002,8181818181.818192,-21007462686.56716,-2453314659.1970115,14883430474.604506,-2063869543.060982,4.49382345094815e+16,3.327877345843291e+16,1.0479909553528402e+16,2.2194597583156776e+16,-1.7244822306781218e+16,-8.082982635570528e+16,1.3083636363636394e+17,-9.150244786327708e+17,2.3077298541505162e+17,4.0468592749303256e+16,-7.0554954278374264e+16,1.0,0.867120423258401,0.8127239213957569,0.8629442653802889,0.8972195747435198,0.9389652093686489,0.9717536390027282,0.94184156626892,1.0,0.37780315396417286,0.008692471553675741,1.0,317.0
257,42.5007,-8.767,0.1131648434552998,1410.0,1511.0,1572.0,2351.0,1874.0,2327.0,2569.0,2951.0,2687.0,953.0,13.0,3178.0,2599.0,2032193158.9537213,905044510.385757,7433206106.870234,-12075949367.088606,12445054945.054914,5721040189.125296,7640000000.000009,-8275862068.965528,-21567164179.104477,-2194211017.740429,13176519567.027487,-983523016.8167149,-2.2679047254888604e+16,9.685699698048187e+16,-1.8615606368281347e+17,6.207849192947726e+17,-1.8472568010795613e+17,4.536548016252276e+16,-3.183172413793111e+17,-4.1665523856235e+17,2.4095712887268714e+17,3.5879389787039944e+16,-5.8951051556387224e+16,1.0,0.9322785389105475,0.8245130062370277,1.0,0.7520354861475285,0.8875753948834657,0.9265534518316606,1.0,0.9076865489697263,0.31940802462565365,0.004182517056455925,1.0,49.0
258,41.1007,-5.2168,0.1681514476614699,1520.0,1324.0,1300.0,1494.0,1608.0,1797.0,1979.0,2098.0,2170.0,978.0,17.0,2851.0,2272.0,-3943661971.8309836,-356083086.05341256,1851145038.1679401,2886075949.3670883,5192307692.30768,4302600472.813238,2380000000.000003,2257053291.5360527,-14825870646.766169,-2243230625.583566,11798501248.95921,-983523016.8167149,7.21846858305346e+16,3.2748191754026012e+16,9875294954190352.0,5.838561374533143e+16,-2.4442506030067028e+16,-4.545154782064386e+16,-2458934169279006.0,-5.355148570000703e+17,1.56500497775903e+17,3.2777151901360348e+16,-5.321408936626117e+16,1.0,0.8292870448018167,0.7645406972287838,0.8024539408788621,0.8363542244407468,0.9081735548077268,0.9682703288676587,0.9892190546421529,1.0,0.4360036150607851,0.006457476807753718,1.0,37.0
259,40.934,-5.3501,0.1479935794542536,1652.0,1878.0,2172.0,2654.0,2588.0,3124.0,3545.0,3576.0,3802.0,937.0,14.0,3830.0,2800.0,4547283702.213277,4362017804.154304,4599236641.221377,-1670886075.949367,14725274725.27469,9952718676.12293,620000000.0000007,7084639498.4326105,-35634328358.208954,-2154528478.0578895,15886761032.47295,-1749617801.9364703,-3727684065572901.5,3519567315535221.0,-5.98294152401789e+16,4.150926785120015e+17,-1.311141771744986e+17,-2.206316471896674e+17,1.2929278996865234e+17,-1.3391525973868846e+18,4.164154213949137e+17,4.21131874662251e+16,-7.34237253722291e+16,1.0,0.9737478528489361,0.9427984513388695,0.9192623010506447,0.8329698978513176,0.9439327579028992,1.0,0.9659907878180191,1.0,0.24625456481820798,0.003663942597906514,1.0,12.0
260,40.684,-6.1835,0.1561832813269831,1469.0,1544.0,1794.0,2569.0,2697.0,3065.0,3418.0,3520.0,3813.0,1123.0,17.0,3874.0,2570.0,1509054325.9557335,3709198813.0563807,7395038167.938936,3240506329.113924,10109890109.890085,8345153664.3026,2040000000.0000021,9184952978.056437,-33457711442.786068,-2581699346.405228,16057452123.230652,-2215050110.412774,4.4268500746491864e+16,5.468604384098749e+16,-3.964247937810129e+16,1.739084501462319e+17,-4.848177048317256e+16,-1.4905800624828835e+17,1.4289905956112885e+17,-1.3367606401518044e+18,3.8403000119876666e+17,4.3508756931923144e+16,-7.607203261300349e+16,1.0,0.8803669307639148,0.8382937996369505,0.937373966033323,0.9090000698659318,0.9651741344204006,1.0,0.9619726365287193,1.0,0.2940138520087132,0.004410500711852667,1.0,12.0
261,40.7007,-6.1168,0.1713370696557245,1414.0,1374.0,1503.0,2070.0,2350.0,2678.0,3001.0,2926.0,3371.0,990.0,16.0,3998.0,2684.0,-804828973.8430579,1913946587.5370924,5410305343.511454,7088607594.936708,9010989010.988989,7635933806.146572,-1500000000.0000017,13949843260.188105,-29614427860.696514,-2273576097.1055083,16577851790.174866,-2232036691.014099,5.470373362937925e+16,5.1874758990717544e+16,1.6014334460164656e+16,4.866788395069064e+16,-3.7776241891275096e+16,-2.1597952260393792e+17,3.089968652037625e+17,-1.365651132316134e+18,3.4006034531829606e+17,4.400426677703167e+16,-7.830927760694829e+16,1.0,0.8347946041920749,0.7666721510707861,0.8450889357231027,0.8922590760387575,0.9551948065568268,1.0,0.9067567623813815,1.0,0.28793264354170933,0.004213936610775511,1.0,390.0
262,40.7674,-5.3668,0.1146800501882057,1552.0,1444.0,1448.0,1764.0,1910.0,2084.0,2323.0,2221.0,2544.0,834.0,17.0,3596.0,2652.0,-2173038229.3762565,59347181.008902095,3015267175.572521,3696202531.6455693,4780219780.219769,5650118203.309692,-2040000000.0000021,10125391849.529793,-21268656716.417908,-1907096171.8020537,14900083263.946722,-1603533208.7650757,4.491721147656252e+16,4.38563797413e+16,6497474771689395.0,2.744347464744808e+16,2.3898308326646204e+16,-1.817994847118131e+17,2.4330783699059616e+17,-9.841394534779855e+17,2.4081542965940112e+17,3.923244499474503e+16,-6.870781212619404e+16,1.0,0.865276698610032,0.792439754161289,0.8506851118449201,0.8816161131800745,0.9253825070373214,0.9878898326674211,0.8995499860258412,1.0,0.3138967078397746,0.005216916888568982,1.0,122.0
