,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,pH
568,39.6507,-3.4167,0.12634612467768846,1887.0,1708.0,2032.0,2880.0,3217.0,3650.0,3968.0,3713.0,4253.0,1530.0,22.0,4600.0,3632.0,8.0
569,39.3201,-3.7667,0.08897651294359678,1506.0,1617.0,1899.0,2657.0,2477.0,2689.0,2964.0,3176.0,3084.0,1541.0,18.0,3375.0,2419.0,6.4
570,39.684,-3.6834,0.1403779406093328,1313.0,1267.0,1467.0,2229.0,2479.0,2944.0,3202.0,2957.0,3238.0,931.0,15.0,3435.0,2519.0,7.8
571,39.684,-3.7167,0.15235342691990092,1265.0,1181.0,1354.0,2053.0,2271.0,2753.0,3000.0,2791.0,3058.0,951.0,15.0,3088.0,2260.0,8.2
572,39.7507,-3.2167,0.08761096101891162,1432.0,1269.0,1458.0,2364.0,2541.0,2783.0,2979.0,2818.0,3112.0,1111.0,21.0,3902.0,3011.0,6.7
573,39.8507,-3.3667,0.10601398601398601,1955.0,2326.0,2512.0,3196.0,3385.0,3773.0,4038.0,3954.0,4324.0,1223.0,20.0,5018.0,3922.0,7.7
574,39.634,-3.4334,0.14066004485741748,1917.0,1693.0,2008.0,2682.0,3210.0,3577.0,3872.0,3560.0,4115.0,1505.0,24.0,4275.0,3021.0,7.9
575,39.7507,-4.9501,0.1534691771988651,1441.0,1168.0,1222.0,1641.0,1792.0,2134.0,2424.0,2236.0,2549.0,1036.0,15.0,3213.0,2239.0,5.4
576,39.734,-1.2499,0.17670286278381048,1292.0,1140.0,1225.0,1668.0,1867.0,2113.0,2384.0,2384.0,2723.0,1102.0,16.0,3274.0,2300.0,7.8
577,39.734,-1.0832,0.12421383647798742,1243.0,974.0,699.0,557.0,558.0,747.0,764.0,715.0,786.0,226.0,9.0,708.0,488.0,7.9
578,39.6007,-1.1999,0.15217740639562913,1476.0,1402.0,1743.0,2638.0,2911.0,3405.0,3725.0,3585.0,3995.0,1533.0,19.0,4446.0,3485.0,8.0
579,39.534,-1.2166,0.17352086836875097,1314.0,1347.0,1689.0,2703.0,2908.0,3548.0,3883.0,3838.0,4041.0,1421.0,21.0,4272.0,3398.0,8.1
580,39.6334,-0.3165,0.1038961038961039,1632.0,1639.0,1788.0,2346.0,2447.0,2812.0,3099.0,2890.0,3265.0,723.0,18.0,3717.0,3185.0,6.7
581,39.584,-0.2832,0.057256368310352884,1398.0,1781.0,1790.0,2017.0,2156.0,2416.0,2589.0,2262.0,2632.0,675.0,13.0,2879.0,2550.0,7.6
582,39.4007,-1.0999,0.09856220045842884,1619.0,1440.0,1644.0,2163.0,2292.0,2582.0,2757.0,2636.0,2953.0,1023.0,19.0,4025.0,3144.0,8.5
583,39.384,-0.5999,0.15503875968992248,1600.0,1514.0,1603.0,2180.0,2188.0,2799.0,3090.0,2980.0,3220.0,793.0,19.0,3325.0,2582.0,8.0
584,39.484,-0.6332,0.02937365010799136,1876.0,1911.0,1959.0,2247.0,2238.0,2473.0,2651.0,2383.0,2816.0,683.0,18.0,3467.0,2797.0,8.4
585,39.484,-0.5332,0.19761101012723967,1512.0,1308.0,1312.0,1545.0,1739.0,2143.0,2413.0,2306.0,2657.0,644.0,19.0,3066.0,2305.0,8.1
586,39.334,-0.4499,0.17598908594815826,1474.0,1531.0,1692.0,2114.0,2249.0,2849.0,3136.0,3017.0,3396.0,781.0,16.0,3296.0,2668.0,8.4
587,39.2673,-0.5499,0.14066878385951803,1648.0,1708.0,1819.0,2300.0,2508.0,2894.0,3281.0,3053.0,3527.0,933.0,17.0,3805.0,2942.0,8.1
588,39.184,-0.3165,0.07061503416856492,1852.0,1564.0,1567.0,1836.0,1861.0,2279.0,2628.0,2115.0,2532.0,665.0,14.0,2603.0,2055.0,7.8
589,39.1007,-1.0666,0.18915470494417863,1523.0,1276.0,1260.0,1271.0,1430.0,1765.0,1938.0,1864.0,2076.0,640.0,16.0,2840.0,2212.0,8.3
590,39.1507,-0.9666,0.19311586952171303,1339.0,1183.0,1374.0,2016.0,2314.0,2860.0,3149.0,2981.0,3409.0,898.0,19.0,3903.0,2971.0,8.4
591,38.7673,-0.5999,0.1601577909270217,1717.0,1694.0,1796.0,2129.0,2399.0,2867.0,3097.0,2941.0,3347.0,1074.0,20.0,3941.0,3209.0,7.6
592,39.1015,-0.2524,0.14622057001239158,1452.0,1645.0,1724.0,2067.0,2024.0,2595.0,2859.0,2775.0,3101.0,838.0,8.0,3067.0,2325.0,8.8
593,38.834,-0.8166,0.15304461087593618,2206.0,1933.0,2168.0,2601.0,2994.0,3374.0,3711.0,3541.0,4008.0,1384.0,22.0,4890.0,3793.0,7.4
594,38.984,-0.6832,0.1517752633632462,1907.0,1540.0,1574.0,2174.0,2272.0,2513.0,2857.0,2952.0,3040.0,773.0,14.0,3538.0,3194.0,8.0
595,42.1841,-5.1501,0.1647846889952153,1566.0,1335.0,1597.0,2182.0,2401.0,2609.0,2841.0,3043.0,3127.0,1563.0,18.0,3804.0,2971.0,7.9
596,42.1674,-5.2501,0.18432883750802825,1172.0,1136.0,1303.0,1905.0,2175.0,2472.0,2801.0,2766.0,3127.0,1155.0,14.0,2926.0,1761.0,8.0
597,41.5174,-4.9668,0.16996416887365634,1456.0,1496.0,1780.0,2664.0,3078.0,3481.0,3910.0,3755.0,4310.0,1231.0,15.0,3814.0,2216.0,7.8
598,41.5674,-4.2001,0.17874069058903183,1689.0,1832.0,1937.0,2426.0,2573.0,3130.0,3436.0,3482.0,3854.0,990.0,13.0,3492.0,2469.0,8.2
599,41.3674,-5.0334,0.13401015228426397,1531.0,1324.0,1314.0,1706.0,1877.0,2027.0,2207.0,2234.0,2432.0,1087.0,23.0,3037.0,2200.0,7.4
600,41.3674,-4.5334,0.10901591043017089,1510.0,1488.0,1363.0,1512.0,1438.0,1642.0,1704.0,1882.0,1830.0,794.0,13.0,2457.0,1953.0,7.9
601,41.3007,-4.9334,0.1014957264957265,1680.0,1485.0,1416.0,1682.0,1848.0,2014.0,2130.0,2062.0,2347.0,1058.0,16.0,3279.0,2783.0,7.1
602,41.3174,-4.8668,0.1658322903629537,1530.0,1328.0,1209.0,1333.0,1480.0,1701.0,1899.0,1863.0,2014.0,772.0,13.0,2878.0,2186.0,7.8
603,41.2007,-4.8001,0.11269614835948645,1618.0,1563.0,1540.0,1866.0,1864.0,2055.0,2242.0,2340.0,2393.0,1021.0,16.0,3130.0,2614.0,6.7
604,41.2674,-4.7168,0.15448079658605973,1523.0,1304.0,1241.0,1486.0,1539.0,1826.0,2015.0,2029.0,2188.0,927.0,21.0,2810.0,2149.0,6.4
605,41.4674,-4.8668,0.11063556601754762,1375.0,1337.0,1549.0,2078.0,2412.0,2630.0,2838.0,2595.0,3026.0,794.0,17.0,3875.0,3007.0,6.0
606,41.3173,-5.2166,0.1355081555834379,1637.0,1415.0,1319.0,1378.0,1310.0,1650.0,1804.0,1810.0,1852.0,943.0,18.0,1847.0,1395.0,6.2
607,41.4174,-4.9168,0.11221779548472775,1470.0,1193.0,1088.0,1337.0,1422.0,1536.0,1679.0,1675.0,1826.0,839.0,15.0,2844.0,2346.0,6.9
608,41.2007,-4.9501,0.16366065464261856,1733.0,1582.0,1597.0,1878.0,2186.0,2561.0,2746.0,2613.0,2943.0,1302.0,19.0,3527.0,2629.0,5.2
609,41.2674,-5.0501,0.11201962387571546,1627.0,1467.0,1362.0,1629.0,1724.0,1882.0,2049.0,2040.0,2184.0,1003.0,15.0,3123.0,2566.0,6.3
610,41.284,-4.6857,0.06713928273561301,1529.0,1452.0,1489.0,2237.0,2033.0,2261.0,2397.0,2559.0,2526.0,795.0,14.0,2535.0,2135.0,6.3
611,41.8841,-5.7002,0.14074074074074075,1378.0,1479.0,1673.0,2262.0,2299.0,2836.0,2993.0,3003.0,3423.0,1422.0,16.0,3285.0,2459.0,4.9
612,41.9674,-5.6335,0.14406313084969719,1501.0,1411.0,1660.0,2332.0,2540.0,2896.0,3168.0,3117.0,3428.0,1321.0,17.0,3536.0,2691.0,5.9
613,41.8007,-5.6668,0.17158114697004875,1356.0,1272.0,1342.0,1784.0,1955.0,2179.0,2433.0,2523.0,2792.0,1133.0,15.0,2982.0,1993.0,7.7
614,41.5507,-5.7668,0.1544806899137608,1475.0,1557.0,1707.0,2255.0,2401.0,2679.0,2980.0,3079.0,3376.0,1224.0,15.0,3162.0,2019.0,7.6
615,41.5674,-5.3335,0.11695631751996242,1528.0,1348.0,1503.0,1880.0,2015.0,2247.0,2460.0,2378.0,2652.0,950.0,16.0,3303.0,2351.0,6.2
616,41.3174,-5.4668,0.1755083996463307,1350.0,1243.0,1348.0,1865.0,2114.0,2353.0,2680.0,2659.0,3045.0,999.0,17.0,2892.0,1700.0,7.1
617,41.233999999999995,-5.3835,0.15963145489607886,1516.0,1333.0,1419.0,1961.0,2280.0,2525.0,2878.0,2706.0,3234.0,1013.0,15.0,3021.0,1797.0,6.9
618,41.3674,-5.4168,0.17647058823529413,1373.0,1441.0,1711.0,2177.0,2120.0,2814.0,3128.0,3110.0,3394.0,943.0,14.0,3607.0,2426.0,5.7
619,41.9507,-1.7333,0.17465156794425088,1387.0,1353.0,1577.0,1895.0,2020.0,2603.0,2890.0,2697.0,3035.0,973.0,12.0,3017.0,2183.0,8.1
620,41.9007,-1.6833,0.15383324945478946,1568.0,1729.0,2077.0,2522.0,2767.0,3295.0,3498.0,3439.0,3730.0,1067.0,15.0,3846.0,2960.0,8.1
621,41.8716,-1.6999,0.1048532055122828,1494.0,1458.0,1679.0,2241.0,2325.0,2559.0,2767.0,2766.0,2996.0,1020.0,15.0,3753.0,3039.0,7.6
622,41.8007,-0.5499,0.18000504922999241,1467.0,1466.0,1512.0,1624.0,1832.0,2278.0,2414.0,2337.0,2642.0,772.0,13.0,2499.0,1521.0,7.7
623,43.1508,-3.29,0.014040561622464899,1106.0,751.0,546.0,316.0,282.0,327.0,289.0,325.0,256.0,775.0,14.0,195.0,87.0,4.5
624,42.4308,-5.3501,0.03266090297790586,4590.0,4740.0,4447.0,5035.0,5212.0,5431.0,5563.0,5375.0,5613.0,2821.0,173.0,4879.0,3649.0,4.6
625,42.4408,-5.2301,0.030509329299041855,8210.0,8131.0,7409.0,7690.0,8145.0,8311.0,8638.0,8174.0,8766.0,5307.0,300.0,5809.0,4576.0,4.7
626,42.5308,-4.1201,0.14588057445200303,1489.0,1478.0,1627.0,2260.0,2104.0,2720.0,3085.0,3032.0,3463.0,926.0,16.0,3472.0,2147.0,4.9
627,42.3808,-5.0901,0.11216690766370585,1296.0,1153.0,1350.0,2149.0,2317.0,2570.0,2800.0,2692.0,2876.0,1244.0,17.0,3660.0,2879.0,5.7
628,42.4208,-4.3401,0.0038550501156515036,2027.0,3024.0,4331.0,5168.0,5142.0,5085.0,5208.0,5208.0,5416.0,1417.0,17.0,4919.0,4416.0,5.3
629,42.5308,-2.59,0.1008130081300813,1609.0,1578.0,1756.0,2212.0,2331.0,2616.0,2798.0,2708.0,3008.0,1416.0,23.0,4204.0,3533.0,6.1
630,42.3408,-4.3201,0.13717098223839075,1549.0,1333.0,1566.0,2016.0,2282.0,2529.0,2758.0,2657.0,2935.0,1012.0,17.0,3621.0,2596.0,6.1
631,42.4708,-2.34,0.13039814619759849,1502.0,1349.0,1556.0,2064.0,2304.0,2617.0,2824.0,2683.0,2952.0,1318.0,17.0,3503.0,2845.0,4.5
632,42.4308,-1.4399,0.15312205836209603,1566.0,1685.0,1944.0,2699.0,2904.0,3256.0,3583.0,3675.0,4119.0,1384.0,15.0,4416.0,2658.0,7.0
633,41.5807,-5.4801,0.14118221787982413,1395.0,1130.0,1228.0,1758.0,2357.0,2634.0,2847.0,2336.0,3149.0,1216.0,18.0,3559.0,2275.0,6.9
634,42.2908,-1.1799,0.16928379931060897,1481.0,1590.0,1924.0,2169.0,2410.0,2863.0,3242.0,3053.0,3333.0,1170.0,15.0,3775.0,2776.0,7.1
635,42.2207,-1.0399,0.199319535015594,1291.0,1118.0,1191.0,1412.0,1646.0,2053.0,2168.0,2115.0,2500.0,801.0,16.0,2849.0,2312.0,7.1
636,42.2307,-0.5199,0.14798694232861806,1655.0,1853.0,2207.0,3132.0,3371.0,3773.0,4215.0,4220.0,4783.0,1358.0,17.0,4690.0,2966.0,7.3
637,42.1007,-1.3799,0.10161054172767203,1583.0,2093.0,2453.0,3068.0,3029.0,3384.0,3732.0,3762.0,3991.0,1081.0,14.0,4167.0,3391.0,7.3
638,42.2007,2.1903,0.10198218902614191,1503.0,1655.0,1616.0,1563.0,1866.0,2165.0,2312.0,1918.0,2414.0,725.0,16.0,2305.0,1804.0,7.2
639,41.2707,-5.2701,0.12109491222850342,1445.0,1240.0,1162.0,1477.0,1534.0,1695.0,1865.0,1884.0,1941.0,855.0,19.0,2534.0,1933.0,5.9
640,41.5607,-0.9999,0.17234980282996984,1602.0,1600.0,1644.0,1784.0,2063.0,2496.0,2668.0,2527.0,2952.0,833.0,13.0,2928.0,1846.0,6.3
641,41.5507,0.2302,0.1441631504922644,1722.0,1711.0,1886.0,2434.0,2667.0,3049.0,3368.0,3254.0,3650.0,970.0,17.0,4447.0,3249.0,7.1
642,41.5807,1.1002,0.1052433044134289,1738.0,1306.0,1078.0,1186.0,1311.0,1486.0,1560.0,1465.0,1815.0,883.0,15.0,2765.0,2257.0,7.3
643,42.0307,2.2103,0.17425340678457524,1430.0,1349.0,1329.0,1424.0,1520.0,1875.0,2148.0,2025.0,2394.0,662.0,13.0,2892.0,2225.0,5.8
644,41.5207,1.4603,0.14412416851441243,1340.0,886.0,604.0,386.0,494.0,648.0,728.0,516.0,689.0,499.0,13.0,548.0,334.0,7.2
645,41.5407,2.1003,0.19631157486047077,1686.0,1239.0,1212.0,1656.0,1667.0,2205.0,2546.0,2465.0,2569.0,605.0,17.0,2918.0,2378.0,6.3
646,41.5507,2.2203,0.19562113279390766,1628.0,1773.0,1718.0,1690.0,1838.0,2279.0,2527.0,2512.0,2675.0,624.0,11.0,2579.0,1981.0,5.3
647,41.5607,2.4503,0.1265597147950089,1505.0,1456.0,1424.0,1715.0,1595.0,1861.0,2183.0,2212.0,2408.0,594.0,13.0,2880.0,1883.0,4.9
648,41.0207,-5.2101,0.12556053811659193,1361.0,1084.0,897.0,975.0,1056.0,1190.0,1276.0,1255.0,1425.0,658.0,19.0,2093.0,1468.0,4.8
649,41.0907,-4.2401,0.15611587982832617,1640.0,1504.0,1414.0,1573.0,1749.0,2106.0,2254.0,2155.0,2495.0,1390.0,19.0,3062.0,2047.0,4.9
650,41.2607,-1.5299,0.19556940117687782,1576.0,1234.0,1080.0,1162.0,1316.0,1523.0,1699.0,1727.0,1981.0,704.0,19.0,2861.0,1974.0,7.2
651,41.4507,1.5903,0.1875,1296.0,941.0,608.0,377.0,355.0,511.0,549.0,551.0,532.0,170.0,8.0,148.0,62.0,7.3
652,41.8174,2.517,0.13546856465005933,1480.0,1328.0,1426.0,1822.0,1886.0,2366.0,2584.0,2393.0,2733.0,572.0,12.0,3372.0,2476.0,5.2
653,40.4906,-5.5301,0.17085302163640886,1409.0,1325.0,1366.0,1667.0,1827.0,2080.0,2367.0,2354.0,2688.0,824.0,17.0,3970.0,2557.0,7.4
654,41.2007,-1.2899,0.09102564102564102,1631.0,1486.0,1605.0,2127.0,2321.0,2484.0,2700.0,2553.0,2796.0,933.0,14.0,3808.0,2913.0,7.1
655,41.2307,-0.5399,0.07682227682227682,2197.0,2048.0,2132.0,2818.0,2860.0,3090.0,3300.0,3287.0,3509.0,905.0,15.0,4039.0,3043.0,7.2
656,41.3707,2.1203,0.0987460815047022,1786.0,1449.0,1421.0,1725.0,1932.0,2353.0,2453.0,2103.0,2604.0,625.0,16.0,3351.0,2871.0,5.1
657,40.4007,-5.5101,0.08342268925584388,1390.0,1472.0,1646.0,2137.0,2098.0,2331.0,2577.0,2526.0,2909.0,755.0,14.0,3679.0,2639.0,5.4
658,40.4207,-5.4001,0.18870056497175142,1227.0,1135.0,1134.0,1436.0,1549.0,1819.0,2080.0,2104.0,2412.0,720.0,16.0,3341.0,1975.0,5.2
659,40.5207,-3.09,0.17876845087222304,1422.0,1578.0,1952.0,2754.0,2960.0,3410.0,3797.0,3953.0,4090.0,1176.0,17.0,4590.0,3410.0,6.6
660,41.0307,-1.2599,0.10337768679631525,1346.0,1019.0,899.0,1314.0,1511.0,1629.0,1778.0,1617.0,1844.0,792.0,18.0,3001.0,2218.0,7.1
661,41.0707,-0.3899,0.10597958191541079,1778.0,2073.0,2522.0,3678.0,3892.0,4241.0,4675.0,4550.0,5047.0,1029.0,14.0,5082.0,3200.0,7.5
662,41.1207,0.1802,0.17349092444069228,1587.0,1477.0,1654.0,1958.0,1866.0,2271.0,2556.0,2780.0,2850.0,608.0,13.0,2955.0,2143.0,7.0
663,41.1507,1.0402,0.17716390423572745,1884.0,2245.0,1963.0,2234.0,1900.0,2453.0,2837.0,3196.0,3514.0,704.0,19.0,2582.0,1487.0,4.2
664,40.2507,-5.3601,0.17849141150112025,1481.0,1513.0,1545.0,1650.0,1786.0,2131.0,2374.0,2367.0,2681.0,878.0,16.0,4061.0,2762.0,5.9
665,40.4607,-2.45,0.14512161792839573,1241.0,1136.0,1152.0,1564.0,1628.0,1840.0,2049.0,2095.0,2380.0,871.0,15.0,2520.0,1651.0,7.5
666,40.5707,-1.0099,0.15142372242127097,1305.0,1287.0,1446.0,2250.0,2513.0,2778.0,3056.0,3053.0,3411.0,1271.0,17.0,3203.0,2032.0,7.4
667,41.0007,-0.2598,0.10645862137072881,1605.0,1589.0,1755.0,2262.0,2248.0,2528.0,2777.0,2801.0,3038.0,660.0,15.0,3906.0,2839.0,7.2
668,41.0407,0.1902,0.1525096525096525,1617.0,1518.0,1759.0,2195.0,2391.0,2859.0,3180.0,2985.0,3451.0,689.0,15.0,3751.0,2942.0,4.5
669,40.2407,-4.3701,0.09177855434982528,1508.0,1560.0,1823.0,2469.0,2619.0,2880.0,3167.0,2968.0,3323.0,1094.0,19.0,4502.0,3363.0,7.3
670,40.3907,-1.0999,0.1485659039639059,1610.0,1761.0,2111.0,2642.0,2867.0,3263.0,3623.0,3564.0,3913.0,1317.0,18.0,4481.0,3153.0,7.2
671,40.0807,-4.3301,0.19200141567864096,1493.0,1623.0,1762.0,2283.0,2483.0,3042.0,3549.0,3368.0,3937.0,1214.0,18.0,3799.0,2360.0,7.4
672,40.2107,-1.1799,0.16322062758452932,1313.0,1179.0,1303.0,1720.0,1948.0,2249.0,2505.0,2391.0,2659.0,1018.0,13.0,3104.0,2242.0,7.0
673,40.1107,-1.2799,0.16098169717138103,1322.0,1261.0,1435.0,2017.0,2240.0,2614.0,2832.0,2791.0,3079.0,1100.0,15.0,3896.0,2962.0,7.2
674,40.1207,-1.1699,0.14057063326374392,1589.0,1477.0,1820.0,2470.0,2531.0,2915.0,3291.0,3278.0,3491.0,1327.0,18.0,3850.0,2888.0,7.3
675,39.2007,-7.0302,0.17111154370255013,1358.0,1404.0,1544.0,2129.0,2351.0,2633.0,2998.0,3008.0,3365.0,1017.0,17.0,3826.0,2440.0,4.5
676,40.0607,-0.5199,0.12743628185907047,1194.0,833.0,505.0,291.0,307.0,451.0,453.0,376.0,450.0,209.0,11.0,160.0,88.0,7.2
677,39.5307,-1.3599,0.07135819845179452,1426.0,1552.0,2017.0,3299.0,2739.0,3080.0,3390.0,3806.0,3611.0,1336.0,16.0,4437.0,3473.0,7.5
678,39.5507,-1.1399,0.12184705725343654,1880.0,2016.0,2362.0,3290.0,3540.0,4010.0,4323.0,4203.0,4542.0,1258.0,21.0,5074.0,3958.0,7.4
679,39.4307,-1.5699,0.16817010309278352,1680.0,1679.0,1964.0,2582.0,2929.0,3401.0,3745.0,3626.0,4040.0,1378.0,17.0,4584.0,3489.0,7.5
680,39.4607,-1.2299,0.1973392461197339,1350.0,1243.0,1476.0,1991.0,2308.0,2859.0,3142.0,2970.0,3329.0,1122.0,18.0,3700.0,2982.0,7.5
681,39.4907,-0.4999,0.09057490043908914,2209.0,2501.0,3134.0,4453.0,4779.0,5257.0,5614.0,5340.0,5927.0,1353.0,25.0,6488.0,4928.0,5.6
682,39.4907,-0.4999,0.09057490043908914,2209.0,2501.0,3134.0,4453.0,4779.0,5257.0,5614.0,5340.0,5927.0,1353.0,25.0,6488.0,4928.0,5.0
683,39.1907,-4.1001,0.17932148626817448,1531.0,1469.0,1593.0,2286.0,2665.0,2962.0,3325.0,3285.0,3698.0,1418.0,21.0,4033.0,2670.0,7.4
684,39.2107,-3.48,0.15082468967862608,1415.0,1363.0,1619.0,2497.0,2652.0,3122.0,3465.0,3384.0,3762.0,1242.0,21.0,4425.0,3547.0,7.6
685,40.034,3.8337,0.14810220788886133,1470.0,1334.0,1329.0,1717.0,1869.0,2140.0,2420.0,2314.0,2777.0,603.0,15.0,3878.0,2642.0,5.9
686,39.2207,-2.28,0.15271885846509833,1579.0,1369.0,1566.0,2197.0,2550.0,2878.0,3148.0,2989.0,3388.0,1762.0,23.0,4472.0,3737.0,7.6
687,39.2807,-1.3199,0.15744852644327817,1423.0,1349.0,1497.0,2087.0,2216.0,2528.0,2704.0,2867.0,3070.0,1089.0,15.0,3679.0,2701.0,7.2
688,38.4506,-6.0802,0.14198388441233675,1245.0,1106.0,1164.0,1544.0,1648.0,1895.0,1964.0,2055.0,2017.0,853.0,16.0,3118.0,2704.0,4.4
689,38.5506,-5.0201,0.1682679110623113,1579.0,1350.0,1282.0,1515.0,1683.0,2012.0,2219.0,2128.0,2401.0,855.0,12.0,3379.0,2384.0,7.6
690,38.4806,-2.21,0.0814419225634179,2496.0,2905.0,3768.0,4816.0,5102.0,5524.0,5899.0,5670.0,6086.0,2253.0,23.0,6737.0,5320.0,4.9
691,38.2006,-5.0501,0.13392272429600524,1665.0,1625.0,1928.0,2645.0,2839.0,3312.0,3603.0,3463.0,3789.0,1235.0,20.0,4529.0,3339.0,5.3
692,38.4006,-2.2,0.15600749264115601,1390.0,1315.0,1394.0,1577.0,1909.0,2158.0,2367.0,2160.0,2638.0,884.0,13.0,3361.0,2448.0,7.0
693,38.4306,-1.4699,0.13833701250919794,1816.0,1705.0,1797.0,2342.0,2317.0,2707.0,2930.0,3094.0,3361.0,994.0,17.0,4164.0,3135.0,4.6
694,38.0706,-4.2801,0.1910800174901618,1458.0,1343.0,1473.0,1850.0,2021.0,2550.0,2857.0,2724.0,3037.0,1070.0,18.0,3132.0,2471.0,5.5
695,38.1706,-1.5299,0.09249304911955514,1911.0,1845.0,1916.0,2448.0,2427.0,2761.0,2949.0,2947.0,3235.0,879.0,15.0,3551.0,2688.0,7.5
696,38.2306,-0.5799,0.11464497041420119,1653.0,1647.0,1802.0,2394.0,2553.0,2833.0,3116.0,3014.0,3407.0,992.0,17.0,4675.0,3989.0,4.8
697,38.0606,-2.14,0.16763636363636364,1716.0,1596.0,1780.0,2289.0,2688.0,2910.0,3201.0,3211.0,3546.0,1500.0,22.0,4793.0,4058.0,7.7
698,37.5306,-2.56,0.13280404186214362,1551.0,1764.0,1941.0,2403.0,2678.0,2943.0,3222.0,3139.0,3401.0,1153.0,16.0,3406.0,2746.0,7.4
699,37.5506,-2.34,0.0963273871983211,1313.0,1309.0,1566.0,2153.0,2315.0,2532.0,2765.0,2612.0,2835.0,1200.0,17.0,3298.0,2651.0,7.6
700,37.5606,-2.23,0.16300940438871472,1240.0,1239.0,1372.0,1602.0,1551.0,2073.0,2302.0,2226.0,2351.0,920.0,14.0,1983.0,1409.0,7.6
701,37.5906,-2.0099,0.06573426573426573,1654.0,1776.0,1842.0,2004.0,2053.0,2330.0,2502.0,2286.0,2583.0,917.0,11.0,2215.0,1711.0,7.6
702,37.4006,-3.27,0.14411821147572443,1410.0,1373.0,1530.0,2230.0,2452.0,2709.0,2981.0,2981.0,3310.0,1302.0,19.0,3946.0,3031.0,7.2
703,37.4406,-2.54,0.16661999439932793,1332.0,1272.0,1331.0,1488.0,1577.0,1846.0,1943.0,2083.0,2156.0,851.0,13.0,2371.0,1682.0,7.6
704,37.4906,-2.1,0.11364872213159326,1461.0,1382.0,1418.0,1630.0,1802.0,2016.0,2157.0,2048.0,2284.0,884.0,13.0,2658.0,1962.0,7.4
705,37.1806,-4.0601,0.09410288582183186,1686.0,1853.0,1895.0,2166.0,2002.0,2247.0,2456.0,2616.0,2560.0,957.0,17.0,2535.0,2032.0,7.2
706,37.2206,-3.34,0.10066162570888469,1660.0,1731.0,1770.0,1903.0,2142.0,2345.0,2504.0,2329.0,2641.0,1074.0,13.0,2561.0,2088.0,7.6
707,37.2006,-2.38,0.13157035586026772,1375.0,1212.0,1233.0,1330.0,1482.0,1689.0,1829.0,1733.0,1919.0,751.0,13.0,2022.0,1360.0,7.0
708,37.0106,-4.0301,0.15016354445435623,1351.0,1159.0,1183.0,1429.0,1604.0,1830.0,2087.0,1934.0,2233.0,1015.0,17.0,2793.0,2155.0,6.5
709,37.0806,-3.09,0.13296227581941866,1361.0,1363.0,1340.0,1402.0,1587.0,1935.0,2068.0,1832.0,2153.0,1108.0,15.0,1833.0,1308.0,6.5
710,37.0906,-2.58,0.05456936226166995,1822.0,1798.0,1958.0,2157.0,2066.0,2098.0,2421.0,2406.0,2290.0,923.0,12.0,2225.0,1641.0,6.8
711,42.5708,-0.4599,0.1468915473622279,1398.0,1750.0,1955.0,2175.0,2279.0,2830.0,3106.0,2924.0,3320.0,763.0,12.0,3322.0,2555.0,7.6
712,36.9339,-6.0168,0.13050930460333007,2034.0,2681.0,3071.0,3551.0,3705.0,4163.0,4386.0,4617.0,4676.0,1501.0,16.0,5147.0,4035.0,7.0
713,37.7366,-2.5501,0.08353386043313854,2217.0,2268.0,2394.0,2666.0,2753.0,2899.0,3086.0,3152.0,3296.0,1497.0,20.0,3866.0,3124.0,8.4
714,40.784,-3.8667,0.08377460964019008,1744.0,2580.0,2779.0,3374.0,2969.0,2997.0,3347.0,3991.0,3542.0,1627.0,45.0,4859.0,4023.0,4.2
715,40.734,-3.8653,0.14138691497182063,1538.0,1379.0,1367.0,1752.0,1680.0,2161.0,2349.0,2329.0,2422.0,1227.0,13.0,2345.0,1899.0,4.7
716,36.7506,-5.3668,0.08656716417910448,1362.0,1016.0,727.0,612.0,995.0,1084.0,1206.0,728.0,1425.0,576.0,11.0,1891.0,1191.0,6.6
717,41.3332,1.999,0.10615384615384615,1572.0,1489.0,1419.0,1743.0,1821.0,2270.0,2502.0,2157.0,2545.0,538.0,10.0,2794.0,2278.0,6.9
718,41.3174,0.1668,0.19655172413793104,1384.0,1431.0,1492.0,1631.0,1612.0,2117.0,2274.0,2429.0,2447.0,971.0,15.0,2301.0,1615.0,6.1
719,41.3508,0.0172,0.18339100346020762,1643.0,1544.0,1625.0,1888.0,1976.0,2223.0,2517.0,2736.0,2795.0,1356.0,22.0,3542.0,2719.0,6.7
720,41.3509,0.0168,0.12575075075075076,1761.0,1669.0,1816.0,2329.0,2584.0,2783.0,3015.0,2999.0,3112.0,1481.0,24.0,4074.0,3343.0,5.25
721,37.6004,-1.2828,0.12036872894876795,2569.0,2589.0,2363.0,2481.0,2414.0,2767.0,3278.0,3160.0,3403.0,1028.0,12.0,2291.0,1376.0,8.5
722,37.6005,-1.2999,0.07335490830636461,2069.0,1791.0,1619.0,1718.0,1472.0,1838.0,2050.0,1990.0,2170.0,686.0,15.0,1680.0,1098.0,8.1
723,37.5673,-1.3499,0.1686091686091686,1654.0,1315.0,1091.0,1070.0,1093.0,1346.0,1446.0,1504.0,1607.0,638.0,14.0,2086.0,1333.0,8.1
724,37.5969,-1.2832,0.15550309825907346,1613.0,1368.0,1256.0,1431.0,1736.0,1923.0,2214.0,1958.0,2267.0,722.0,14.0,2312.0,1555.0,7.8
