,lat,long,NDVI,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Ca [mg/kg]
254,40.3174,-4.0667,0.11813643926788686,1509.0,1405.0,1487.0,1855.0,1998.0,2191.0,2435.0,2352.0,2648.0,851.0,17.0,3634.0,2387.0,2120.0
255,40.3007,-3.6334,0.09206039941548953,1798.0,1884.0,2107.0,2796.0,2487.0,2923.0,3055.0,3363.0,3479.0,1005.0,15.0,4091.0,2926.0,980.0
256,40.284,-3.3667,0.19679037111334002,1360.0,1255.0,1355.0,2002.0,2277.0,2582.0,2907.0,2983.0,3397.0,1092.0,15.0,2854.0,1710.0,1780.0
257,40.2507,-3.4,0.19041157847127996,1372.0,1208.0,1303.0,1790.0,1931.0,2322.0,2641.0,2632.0,2753.0,1010.0,19.0,3308.0,2534.0,3380.0
258,40.1007,-3.3,0.10286320254506894,2067.0,2448.0,2758.0,3384.0,3440.0,3795.0,4126.0,4160.0,4517.0,1212.0,17.0,4823.0,3092.0,5880.0
259,37.0839,-4.6168,0.13738588287686485,1434.0,1376.0,1465.0,1937.0,2117.0,2321.0,2626.0,2554.0,2962.0,737.0,14.0,2863.0,1760.0,2200.0
260,36.6887,-4.5695,0.12243878060969515,1516.0,1548.0,1540.0,1756.0,1837.0,2196.0,2338.0,2246.0,2477.0,1015.0,13.0,2752.0,2199.0,1300.0
261,38.084,-1.5666,0.16097952629466078,1732.0,1555.0,1633.0,2090.0,2318.0,2783.0,2958.0,2892.0,3195.0,884.0,19.0,3542.0,2614.0,3380.0
262,37.9673,-1.4166,0.08174740484429066,1904.0,1778.0,1821.0,2123.0,2210.0,2413.0,2552.0,2501.0,2709.0,717.0,18.0,3256.0,2490.0,1260.0
263,37.934,-1.3666,0.17731541152642238,1752.0,1663.0,1751.0,2234.0,2345.0,2880.0,3160.0,3197.0,3299.0,1014.0,12.0,3374.0,2560.0,1220.0
264,37.7673,-1.8166,0.0886151105833457,1820.0,2416.0,2522.0,3070.0,3000.0,3240.0,3491.0,3667.0,3791.0,1144.0,16.0,4532.0,3543.0,820.0
265,37.7173,-1.6999,0.13885180240320427,1998.0,1712.0,1712.0,1935.0,2658.0,2763.0,3143.0,2559.0,3283.0,992.0,16.0,3935.0,2975.0,2480.0
266,37.7006,-1.5333,0.06912196423805711,1771.0,1515.0,1514.0,1744.0,1764.0,1996.0,2140.0,2003.0,2204.0,789.0,14.0,2311.0,1850.0,1600.0
267,37.4839,-1.6249,0.15123809523809523,1637.0,1303.0,1097.0,1114.0,1177.0,1395.0,1539.0,1511.0,1652.0,559.0,6.0,1899.0,1251.0,1220.0
268,37.834,-0.9332,0.03686635944700461,2179.0,1932.0,1721.0,1881.0,1958.0,2213.0,2316.0,2025.0,2389.0,844.0,12.0,1584.0,937.0,1680.0
269,37.6673,-1.7999,0.0916030534351145,1436.0,1824.0,1885.0,2142.0,1976.0,2183.0,2345.0,2574.0,2516.0,877.0,12.0,2425.0,1905.0,1780.0
270,37.6006,-1.7666,0.08583391486392185,2037.0,1807.0,1800.0,1965.0,2157.0,2403.0,2578.0,2334.0,2622.0,808.0,17.0,2572.0,2048.0,1020.0
271,37.6403,-1.7699,0.17073170731707318,1466.0,1398.0,1375.0,1428.0,1557.0,1999.0,2123.0,2016.0,2241.0,643.0,16.0,2272.0,1582.0,1300.0
272,37.6506,-1.1832,0.09069212410501193,1621.0,1476.0,1483.0,1905.0,2024.0,2353.0,2466.0,2285.0,2607.0,749.0,11.0,2813.0,2282.0,1960.0
273,38.0006,-2.0666,0.15380811078140455,1372.0,1190.0,1251.0,1711.0,1973.0,2129.0,2348.0,2333.0,2720.0,1276.0,18.0,3492.0,2375.0,2500.0
274,42.3299,-1.4944,0.17454160789844853,1471.0,1490.0,1674.0,2341.0,2620.0,2914.0,3199.0,3331.0,3775.0,1193.0,14.0,4240.0,2699.0,1960.0
275,42.0674,-2.35,0.195134849286092,1323.0,1429.0,1475.0,1522.0,1643.0,2196.0,2426.0,2260.0,2594.0,1007.0,12.0,2187.0,1533.0,6300.0
276,42.4077,-2.0333,0.0874495483374976,1686.0,1636.0,1842.0,2374.0,2518.0,2697.0,2886.0,2829.0,3089.0,909.0,18.0,3797.0,3188.0,2580.0
277,42.2507,-1.4999,0.18586723768736615,1684.0,1487.0,1598.0,1901.0,2143.0,2469.0,2750.0,2769.0,3039.0,1065.0,15.0,3494.0,2304.0,4200.0
278,42.3874,-1.7958,0.13045496750232127,1675.0,1474.0,1584.0,1873.0,2060.0,2217.0,2508.0,2435.0,2620.0,825.0,15.0,3656.0,3150.0,1920.0
279,42.8674,-2.2,0.12301804264625478,2419.0,2121.0,2180.0,2406.0,2891.0,3133.0,3302.0,3081.0,3381.0,1797.0,23.0,3574.0,2895.0,1700.0
280,42.7841,-1.6333,0.06314839873703203,1916.0,1956.0,1907.0,2077.0,2124.0,2422.0,2552.0,2357.0,2611.0,1206.0,15.0,2433.0,2045.0,2420.0
281,42.2841,-7.8169,0.13553398058252428,1796.0,1188.0,1100.0,1113.0,1758.0,2028.0,2081.0,1462.0,2270.0,954.0,14.0,3308.0,3448.0,460.0
282,42.6341,-4.7668,0.18718017775383786,1213.0,1160.0,1179.0,1509.0,1635.0,1977.0,2279.0,2204.0,2589.0,1079.0,27.0,3287.0,2323.0,1240.0
283,42.1507,-4.7834,0.13993631640690465,1584.0,1556.0,2103.0,2566.0,2953.0,3404.0,3708.0,3401.0,3783.0,1326.0,20.0,4704.0,3674.0,2300.0
284,42.067,-4.7168,0.0927012438394743,1321.0,1326.0,1588.0,1933.0,2108.0,2290.0,2490.0,2328.0,2606.0,993.0,15.0,3177.0,2207.0,1780.0
285,41.1007,-5.2168,0.16815144766146994,1520.0,1324.0,1300.0,1494.0,1608.0,1797.0,1979.0,2098.0,2170.0,978.0,17.0,2851.0,2272.0,1700.0
286,40.934,-5.8835,0.10310965630114566,1377.0,1162.0,1241.0,1644.0,1827.0,1998.0,2154.0,2022.0,2358.0,855.0,17.0,3308.0,2690.0,1000.0
287,40.934,-5.3501,0.14799357945425362,1652.0,1878.0,2172.0,2654.0,2588.0,3124.0,3545.0,3576.0,3802.0,937.0,14.0,3830.0,2800.0,580.0
288,40.9007,-5.2668,0.14394366197183098,1894.0,1967.0,2295.0,3039.0,3272.0,3676.0,4066.0,4061.0,4441.0,1338.0,20.0,5318.0,4279.0,1980.0
289,40.684,-6.1835,0.1561832813269831,1469.0,1544.0,1794.0,2569.0,2697.0,3065.0,3418.0,3520.0,3813.0,1123.0,17.0,3874.0,2570.0,320.0
290,40.7007,-6.1168,0.17133706965572457,1414.0,1374.0,1503.0,2070.0,2350.0,2678.0,3001.0,2926.0,3371.0,990.0,16.0,3998.0,2684.0,1080.0
291,40.7674,-5.3668,0.11468005018820578,1552.0,1444.0,1448.0,1764.0,1910.0,2084.0,2323.0,2221.0,2544.0,834.0,17.0,3596.0,2652.0,140.0
292,40.6507,-6.1835,0.12225190055475653,1460.0,1415.0,1644.0,2136.0,2294.0,2580.0,2838.0,2731.0,3085.0,950.0,17.0,4005.0,3122.0,560.0
293,40.9007,-5.2168,0.09800362976406533,1419.0,1146.0,950.0,994.0,1025.0,1092.0,1201.0,1210.0,1321.0,698.0,22.0,2097.0,1481.0,1420.0
294,41.084,-5.5668,0.16515912897822446,1519.0,1577.0,1767.0,2492.0,2730.0,3048.0,3426.0,3478.0,3908.0,1179.0,16.0,4221.0,2635.0,1980.0
295,41.084,-5.2335,0.19168831168831169,1529.0,1409.0,1336.0,1556.0,1522.0,1899.0,2058.0,2294.0,2199.0,990.0,21.0,2781.0,2217.0,900.0
296,41.1507,-5.5168,0.11923631123919308,1405.0,1369.0,1650.0,2445.0,2453.0,2926.0,3095.0,3107.0,3307.0,977.0,19.0,3853.0,2803.0,1540.0
297,41.3841,-4.3001,0.1494941925814912,1495.0,1278.0,1078.0,1135.0,1059.0,1174.0,1273.0,1534.0,1444.0,709.0,14.0,1995.0,1515.0,160.0
298,37.4173,-5.9168,0.1746274359954146,1450.0,1098.0,946.0,1080.0,1268.0,1430.0,1609.0,1537.0,1809.0,889.0,12.0,3010.0,2379.0,520.0
299,37.4839,-5.4835,0.14909726266744322,1480.0,1235.0,1274.0,1461.0,1594.0,1898.0,2064.0,1973.0,2039.0,959.0,12.0,3059.0,2371.0,3100.0
300,37.4839,-5.3668,0.11784720074234457,1446.0,1274.0,1185.0,1426.0,1489.0,1663.0,1792.0,1807.0,1913.0,897.0,12.0,2679.0,2350.0,1140.0
301,37.3506,-5.3668,0.1263318112633181,1531.0,1311.0,1230.0,1435.0,1562.0,1755.0,1890.0,1850.0,2064.0,956.0,20.0,2808.0,2415.0,2840.0
302,41.7007,-2.5333,0.1569989579715179,1210.0,1170.0,1403.0,2427.0,2644.0,3163.0,3337.0,3331.0,3596.0,1298.0,17.0,4146.0,3153.0,900.0
303,40.7785,0.6849,0.09086407526615499,1846.0,1685.0,1585.0,1836.0,1908.0,2076.0,2290.0,2203.0,2453.0,585.0,14.0,2790.0,1965.0,3460.0
304,40.7174,0.8335,0.14007447722715555,1755.0,1503.0,1422.0,1501.0,1633.0,1917.0,2136.0,1990.0,2322.0,531.0,13.0,2190.0,1355.0,1700.0
305,41.3904,1.1847,0.10157858613589568,1823.0,1790.0,1914.0,2618.0,2827.0,3140.0,3409.0,3210.0,3704.0,860.0,16.0,4253.0,3601.0,3960.0
306,40.8015,-0.7765,0.11326967402041488,1559.0,2109.0,2262.0,2693.0,2286.0,2656.0,2729.0,3381.0,3014.0,733.0,17.0,3016.0,2167.0,940.0
307,40.0674,-3.85,0.174507740868781,1558.0,1590.0,1830.0,2746.0,3072.0,3452.0,3912.0,3907.0,4457.0,1149.0,14.0,3633.0,1973.0,2100.0
308,40.034,-3.8334,0.06446219580159762,1824.0,1939.0,2097.0,2518.0,2624.0,2929.0,3139.0,2865.0,3227.0,898.0,18.0,3681.0,2802.0,2720.0
309,40.0507,-3.8,0.07146845337800112,1490.0,1376.0,1426.0,1663.0,1700.0,1781.0,1950.0,1919.0,2070.0,608.0,15.0,3212.0,2586.0,2400.0
310,40.0174,-3.8,0.15827166388159467,1579.0,1562.0,1580.0,1763.0,1861.0,2185.0,2424.0,2426.0,2702.0,749.0,14.0,3075.0,2070.0,4460.0
311,39.9001,-4.0835,0.13315789473684211,1365.0,1230.0,1264.0,1647.0,1770.0,1952.0,2155.0,2153.0,2434.0,801.0,13.0,2979.0,1798.0,3600.0
312,39.884,-4.0167,0.11650008192692118,1623.0,1692.0,1972.0,2696.0,2869.0,3129.0,3459.0,3407.0,3788.0,1134.0,16.0,4360.0,2766.0,1900.0
313,39.984,-3.5667,0.1382451654147355,1538.0,1767.0,1986.0,2696.0,2607.0,2973.0,3341.0,3561.0,3729.0,1131.0,15.0,4038.0,2575.0,260.0
314,39.8507,-3.6334,0.08902496467263307,1753.0,1783.0,2108.0,2901.0,3032.0,3275.0,3569.0,3468.0,3813.0,1167.0,18.0,4609.0,3316.0,300.0
315,39.9507,-3.4667,0.08601070950468541,1612.0,1732.0,2029.0,2731.0,2844.0,3054.0,3282.0,3245.0,3552.0,1082.0,21.0,4337.0,3515.0,2900.0
316,39.934,-3.3167,0.19765166340508805,1438.0,1453.0,1580.0,2255.0,2538.0,2841.0,3254.0,3366.0,3903.0,1267.0,18.0,3141.0,1704.0,1760.0
317,39.884,-3.4834,0.11722578213343385,1857.0,1772.0,1922.0,2342.0,2336.0,2502.0,2742.0,2964.0,2914.0,901.0,20.0,3392.0,2762.0,2720.0
318,39.8173,-3.55,0.06543544021652603,1794.0,1757.0,2088.0,2935.0,2997.0,3218.0,3457.0,3346.0,3649.0,1057.0,20.0,4643.0,3465.0,580.0
319,39.7673,-3.7167,0.15805753170429943,1268.0,1114.0,1157.0,1361.0,1478.0,1747.0,1917.0,1872.0,2127.0,708.0,15.0,2970.0,2082.0,980.0
320,39.7007,-3.7334,0.12700670595407437,1445.0,1440.0,1634.0,2148.0,2295.0,2622.0,2840.0,2773.0,2908.0,980.0,14.0,3044.0,2247.0,2080.0
321,39.784,-3.3667,0.14881170018281537,1743.0,1747.0,1866.0,2328.0,2266.0,2745.0,3118.0,3142.0,3392.0,1215.0,18.0,4002.0,2814.0,720.0
322,39.734,-3.25,0.17596859532343403,1589.0,1485.0,1741.0,2414.0,2710.0,3245.0,3560.0,3445.0,3843.0,1294.0,22.0,4172.0,3287.0,1460.0
323,39.6673,-3.4167,0.11338697878566203,2174.0,2038.0,2460.0,3636.0,3774.0,4282.0,4608.0,4566.0,4762.0,1646.0,22.0,4579.0,3603.0,4140.0
324,39.784,-3.1167,0.16340656033704484,1715.0,1810.0,2181.0,2780.0,3038.0,3626.0,3903.0,3866.0,4233.0,1355.0,20.0,4629.0,3586.0,3700.0
325,39.6507,-3.4167,0.12634612467768846,1887.0,1708.0,2032.0,2880.0,3217.0,3650.0,3968.0,3713.0,4253.0,1530.0,22.0,4600.0,3632.0,4720.0
326,39.3201,-3.7667,0.08897651294359678,1506.0,1617.0,1899.0,2657.0,2477.0,2689.0,2964.0,3176.0,3084.0,1541.0,18.0,3375.0,2419.0,560.0
327,39.684,-3.6834,0.1403779406093328,1313.0,1267.0,1467.0,2229.0,2479.0,2944.0,3202.0,2957.0,3238.0,931.0,15.0,3435.0,2519.0,2100.0
328,39.684,-3.7167,0.15235342691990092,1265.0,1181.0,1354.0,2053.0,2271.0,2753.0,3000.0,2791.0,3058.0,951.0,15.0,3088.0,2260.0,3900.0
329,39.7507,-3.2167,0.08761096101891162,1432.0,1269.0,1458.0,2364.0,2541.0,2783.0,2979.0,2818.0,3112.0,1111.0,21.0,3902.0,3011.0,780.0
330,39.8507,-3.3667,0.10601398601398601,1955.0,2326.0,2512.0,3196.0,3385.0,3773.0,4038.0,3954.0,4324.0,1223.0,20.0,5018.0,3922.0,2140.0
331,39.634,-3.4334,0.14066004485741748,1917.0,1693.0,2008.0,2682.0,3210.0,3577.0,3872.0,3560.0,4115.0,1505.0,24.0,4275.0,3021.0,2440.0
332,39.7507,-4.9501,0.1534691771988651,1441.0,1168.0,1222.0,1641.0,1792.0,2134.0,2424.0,2236.0,2549.0,1036.0,15.0,3213.0,2239.0,440.0
333,39.734,-1.2499,0.17670286278381048,1292.0,1140.0,1225.0,1668.0,1867.0,2113.0,2384.0,2384.0,2723.0,1102.0,16.0,3274.0,2300.0,5340.0
334,39.734,-1.0832,0.12421383647798742,1243.0,974.0,699.0,557.0,558.0,747.0,764.0,715.0,786.0,226.0,9.0,708.0,488.0,7500.0
335,39.6007,-1.1999,0.15217740639562913,1476.0,1402.0,1743.0,2638.0,2911.0,3405.0,3725.0,3585.0,3995.0,1533.0,19.0,4446.0,3485.0,2540.0
336,39.534,-1.2166,0.17352086836875097,1314.0,1347.0,1689.0,2703.0,2908.0,3548.0,3883.0,3838.0,4041.0,1421.0,21.0,4272.0,3398.0,1000.0
337,39.6334,-0.3165,0.1038961038961039,1632.0,1639.0,1788.0,2346.0,2447.0,2812.0,3099.0,2890.0,3265.0,723.0,18.0,3717.0,3185.0,2200.0
338,39.4007,-1.0999,0.09856220045842884,1619.0,1440.0,1644.0,2163.0,2292.0,2582.0,2757.0,2636.0,2953.0,1023.0,19.0,4025.0,3144.0,2320.0
339,39.384,-0.5999,0.15503875968992248,1600.0,1514.0,1603.0,2180.0,2188.0,2799.0,3090.0,2980.0,3220.0,793.0,19.0,3325.0,2582.0,3580.0
340,39.484,-0.6332,0.02937365010799136,1876.0,1911.0,1959.0,2247.0,2238.0,2473.0,2651.0,2383.0,2816.0,683.0,18.0,3467.0,2797.0,3820.0
341,39.484,-0.5332,0.19761101012723967,1512.0,1308.0,1312.0,1545.0,1739.0,2143.0,2413.0,2306.0,2657.0,644.0,19.0,3066.0,2305.0,3120.0
342,39.2673,-0.5499,0.14066878385951803,1648.0,1708.0,1819.0,2300.0,2508.0,2894.0,3281.0,3053.0,3527.0,933.0,17.0,3805.0,2942.0,3760.0
343,39.184,-0.3165,0.07061503416856492,1852.0,1564.0,1567.0,1836.0,1861.0,2279.0,2628.0,2115.0,2532.0,665.0,14.0,2603.0,2055.0,3160.0
344,38.7673,-0.5999,0.1601577909270217,1717.0,1694.0,1796.0,2129.0,2399.0,2867.0,3097.0,2941.0,3347.0,1074.0,20.0,3941.0,3209.0,4300.0
345,38.834,-0.8166,0.15304461087593618,2206.0,1933.0,2168.0,2601.0,2994.0,3374.0,3711.0,3541.0,4008.0,1384.0,22.0,4890.0,3793.0,1980.0
346,42.1841,-5.1501,0.1647846889952153,1566.0,1335.0,1597.0,2182.0,2401.0,2609.0,2841.0,3043.0,3127.0,1563.0,18.0,3804.0,2971.0,6420.0
347,42.1674,-5.2501,0.18432883750802825,1172.0,1136.0,1303.0,1905.0,2175.0,2472.0,2801.0,2766.0,3127.0,1155.0,14.0,2926.0,1761.0,4320.0
348,41.5174,-4.9668,0.16996416887365634,1456.0,1496.0,1780.0,2664.0,3078.0,3481.0,3910.0,3755.0,4310.0,1231.0,15.0,3814.0,2216.0,8000.0
349,41.5674,-4.2001,0.17874069058903183,1689.0,1832.0,1937.0,2426.0,2573.0,3130.0,3436.0,3482.0,3854.0,990.0,13.0,3492.0,2469.0,7980.0
350,41.3674,-5.0334,0.13401015228426397,1531.0,1324.0,1314.0,1706.0,1877.0,2027.0,2207.0,2234.0,2432.0,1087.0,23.0,3037.0,2200.0,2060.0
351,41.3674,-4.5334,0.10901591043017089,1510.0,1488.0,1363.0,1512.0,1438.0,1642.0,1704.0,1882.0,1830.0,794.0,13.0,2457.0,1953.0,6140.0
352,41.3007,-4.9334,0.1014957264957265,1680.0,1485.0,1416.0,1682.0,1848.0,2014.0,2130.0,2062.0,2347.0,1058.0,16.0,3279.0,2783.0,420.0
353,41.2007,-4.8001,0.11269614835948645,1618.0,1563.0,1540.0,1866.0,1864.0,2055.0,2242.0,2340.0,2393.0,1021.0,16.0,3130.0,2614.0,260.0
354,41.4674,-4.8668,0.11063556601754762,1375.0,1337.0,1549.0,2078.0,2412.0,2630.0,2838.0,2595.0,3026.0,794.0,17.0,3875.0,3007.0,480.0
355,41.3173,-5.2166,0.1355081555834379,1637.0,1415.0,1319.0,1378.0,1310.0,1650.0,1804.0,1810.0,1852.0,943.0,18.0,1847.0,1395.0,1860.0
356,41.4174,-4.9168,0.11221779548472775,1470.0,1193.0,1088.0,1337.0,1422.0,1536.0,1679.0,1675.0,1826.0,839.0,15.0,2844.0,2346.0,640.0
357,41.2007,-4.9501,0.16366065464261856,1733.0,1582.0,1597.0,1878.0,2186.0,2561.0,2746.0,2613.0,2943.0,1302.0,19.0,3527.0,2629.0,220.0
358,41.2674,-5.0501,0.11201962387571546,1627.0,1467.0,1362.0,1629.0,1724.0,1882.0,2049.0,2040.0,2184.0,1003.0,15.0,3123.0,2566.0,860.0
359,41.284,-4.6857,0.06713928273561301,1529.0,1452.0,1489.0,2237.0,2033.0,2261.0,2397.0,2559.0,2526.0,795.0,14.0,2535.0,2135.0,280.0
360,41.5507,-5.7668,0.1544806899137608,1475.0,1557.0,1707.0,2255.0,2401.0,2679.0,2980.0,3079.0,3376.0,1224.0,15.0,3162.0,2019.0,1640.0
361,41.5674,-5.3335,0.11695631751996242,1528.0,1348.0,1503.0,1880.0,2015.0,2247.0,2460.0,2378.0,2652.0,950.0,16.0,3303.0,2351.0,960.0
362,41.3174,-5.4668,0.1755083996463307,1350.0,1243.0,1348.0,1865.0,2114.0,2353.0,2680.0,2659.0,3045.0,999.0,17.0,2892.0,1700.0,1680.0
363,41.234,-5.3835,0.15963145489607886,1516.0,1333.0,1419.0,1961.0,2280.0,2525.0,2878.0,2706.0,3234.0,1013.0,15.0,3021.0,1797.0,1200.0
364,41.3674,-5.4168,0.17647058823529413,1373.0,1441.0,1711.0,2177.0,2120.0,2814.0,3128.0,3110.0,3394.0,943.0,14.0,3607.0,2426.0,780.0
365,41.9507,-1.7333,0.17465156794425088,1387.0,1353.0,1577.0,1895.0,2020.0,2603.0,2890.0,2697.0,3035.0,973.0,12.0,3017.0,2183.0,840.0
366,41.9007,-1.6833,0.15383324945478946,1568.0,1729.0,2077.0,2522.0,2767.0,3295.0,3498.0,3439.0,3730.0,1067.0,15.0,3846.0,2960.0,3140.0
367,41.8716,-1.6999,0.1048532055122828,1494.0,1458.0,1679.0,2241.0,2325.0,2559.0,2767.0,2766.0,2996.0,1020.0,15.0,3753.0,3039.0,1860.0
368,40.784,-3.8667,0.08377460964019008,1744.0,2580.0,2779.0,3374.0,2969.0,2997.0,3347.0,3991.0,3542.0,1627.0,45.0,4859.0,4023.0,4.0
369,40.734,-3.8653,0.14138691497182063,1538.0,1379.0,1367.0,1752.0,1680.0,2161.0,2349.0,2329.0,2422.0,1227.0,13.0,2345.0,1899.0,6.0
370,36.7506,-5.3668,0.08656716417910448,1362.0,1016.0,727.0,612.0,995.0,1084.0,1206.0,728.0,1425.0,576.0,11.0,1891.0,1191.0,10.0
371,41.3332,1.999,0.10615384615384615,1572.0,1489.0,1419.0,1743.0,1821.0,2270.0,2502.0,2157.0,2545.0,538.0,10.0,2794.0,2278.0,59.0
372,41.3174,0.1668,0.19655172413793104,1384.0,1431.0,1492.0,1631.0,1612.0,2117.0,2274.0,2429.0,2447.0,971.0,15.0,2301.0,1615.0,84.0
373,41.3508,0.0172,0.18339100346020762,1643.0,1544.0,1625.0,1888.0,1976.0,2223.0,2517.0,2736.0,2795.0,1356.0,22.0,3542.0,2719.0,25.0
374,41.3509,0.0168,0.12575075075075076,1761.0,1669.0,1816.0,2329.0,2584.0,2783.0,3015.0,2999.0,3112.0,1481.0,24.0,4074.0,3343.0,33.0
375,41.3188,2.0015,0.19627951347483902,1600.0,1551.0,1541.0,1685.0,1856.0,2367.0,2619.0,2508.0,2825.0,542.0,12.0,2808.0,2368.0,10.0
376,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,16.0
377,41.3198,1.9982,0.182548794489093,1456.0,1261.0,1199.0,1424.0,1368.0,1815.0,2010.0,2060.0,2184.0,532.0,10.0,1967.0,1595.0,10.0
378,41.3175,1.9982,0.19199706314243759,1536.0,1527.0,1628.0,2201.0,1998.0,2507.0,2841.0,3247.0,3037.0,570.0,10.0,3175.0,2672.0,18.0
379,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,28.0
380,41.3174,2.0003,0.17458650564452613,1582.0,1455.0,1458.0,1572.0,1691.0,2216.0,2524.0,2237.0,2622.0,549.0,13.0,2512.0,1922.0,10.0
381,41.3507,0.0166,0.15696087352138308,1761.0,1468.0,1564.0,1853.0,2342.0,2581.0,2723.0,2543.0,2829.0,1481.0,24.0,3869.0,3094.0,34.0
382,41.3341,0.0168,0.10267042627301377,1805.0,1716.0,1983.0,2705.0,2858.0,3038.0,3246.0,3324.0,3399.0,1660.0,24.0,4258.0,3634.0,13.0
383,41.3341,0.0153,0.1547415268743581,1746.0,1601.0,1836.0,2469.0,2863.0,3267.0,3508.0,3373.0,3680.0,1706.0,22.0,4312.0,3595.0,43.0
384,41.334,0.0167,0.09972433922490676,1805.0,1743.0,2031.0,2776.0,2932.0,3191.0,3370.0,3391.0,3569.0,1660.0,24.0,4362.0,3744.0,54.0
385,41.3337,0.0166,0.09617718446601942,1792.0,1814.0,2165.0,2979.0,3166.0,3390.0,3599.0,3613.0,3744.0,1628.0,22.0,4510.0,3776.0,28.0
386,41.3341,0.0162,0.145436955820703,1807.0,1750.0,2023.0,2650.0,3038.0,3279.0,3478.0,3552.0,3707.0,1778.0,23.0,4429.0,3639.0,47.0
387,41.3507,0.0167,0.15696087352138308,1761.0,1468.0,1564.0,1853.0,2342.0,2581.0,2723.0,2543.0,2829.0,1481.0,24.0,3869.0,3094.0,36.0
388,41.351,0.0169,0.12575075075075076,1761.0,1669.0,1816.0,2329.0,2584.0,2783.0,3015.0,2999.0,3112.0,1481.0,24.0,4074.0,3343.0,16.0
389,41.3348,1.9992,0.14623655913978495,1594.0,1419.0,1371.0,1588.0,1493.0,2097.0,2365.0,2132.0,2439.0,511.0,12.0,2497.0,2015.0,32.0
390,41.334,0.0169,0.098508498092265,1805.0,1650.0,1870.0,2599.0,2748.0,2917.0,3137.0,3167.0,3330.0,1660.0,24.0,4232.0,3584.0,14.0
391,41.3371,1.9985,0.15170454545454545,1560.0,1421.0,1418.0,1493.0,1549.0,1977.0,2260.0,2027.0,2573.0,490.0,10.0,2410.0,1682.0,25.0
392,41.3341,1.9992,0.1383026493039964,1581.0,1384.0,1373.0,1919.0,1938.0,2334.0,2692.0,2535.0,2835.0,508.0,12.0,3117.0,2446.0,34.0
393,41.333,1.9994,0.10353482535034511,1572.0,1497.0,1574.0,2143.0,2060.0,2423.0,2628.0,2638.0,2839.0,538.0,10.0,2971.0,2560.0,25.0
394,38.834,-3.6667,0.12001752080595707,1454.0,1408.0,1501.0,2009.0,2274.0,2467.0,2744.0,2557.0,3005.0,1100.0,18.0,3084.0,2085.0,19.0
395,37.6506,-2.2333,0.15832205683355885,1420.0,1509.0,1616.0,1866.0,1955.0,2238.0,2408.0,2568.0,2682.0,1238.0,20.0,3224.0,2363.0,18.0
396,37.5506,-2.3833,0.14569709652105675,1416.0,1313.0,1479.0,1633.0,1934.0,2275.0,2413.0,2190.0,2483.0,1022.0,14.0,2143.0,1693.0,4.0
397,37.6006,-2.4498,0.1463827728042584,1432.0,1390.0,1453.0,1764.0,2015.0,2153.0,2361.0,2369.0,2680.0,1153.0,19.0,3564.0,2661.0,18.0
398,37.6006,-2.4506,0.17818330941152347,1520.0,1544.0,1686.0,2004.0,2184.0,2542.0,2827.0,2873.0,3051.0,1260.0,17.0,3468.0,2510.0,27.0
399,37.5999,-2.45,0.1722174779390834,1389.0,1228.0,1249.0,1454.0,1615.0,1835.0,1993.0,2059.0,2237.0,1059.0,16.0,2955.0,2178.0,28.0
400,37.0506,-1.8666,0.11875180583646346,1564.0,1367.0,1405.0,1525.0,1833.0,1971.0,2098.0,1936.0,2221.0,642.0,12.0,2285.0,1672.0,4.0
401,37.1673,-1.8999,0.09093959731543624,1984.0,1978.0,2227.0,2709.0,2814.0,3162.0,3461.0,3251.0,3627.0,1079.0,22.0,4337.0,3357.0,7.0
402,37.0506,-1.8999,0.18462507876496534,1422.0,1291.0,1216.0,1294.0,1503.0,1815.0,1980.0,1880.0,2153.0,724.0,14.0,2140.0,1414.0,2.0
403,36.8173,-2.05,0.05632869449966865,1718.0,1716.0,1753.0,2136.0,2106.0,2246.0,2401.0,2391.0,2478.0,683.0,14.0,2722.0,2153.0,14.0
404,36.8173,-2.1,0.1399166870864984,1688.0,1594.0,1600.0,1755.0,1872.0,2130.0,2337.0,2326.0,2527.0,863.0,18.0,3140.0,2160.0,9.0
405,36.7839,-2.1166,0.0800211976682565,1596.0,1444.0,1410.0,1736.0,1844.0,2011.0,2137.0,2038.0,2264.0,745.0,17.0,3088.0,2362.0,30.0
406,37.3665,-2.1189,0.012088094055307171,1841.0,2211.0,2473.0,2983.0,2680.0,2810.0,2908.0,3056.0,2994.0,903.0,16.0,3496.0,3169.0,15.0
407,37.4673,-2.0666,0.036338636810056966,1631.0,1774.0,1978.0,2453.0,2493.0,2783.0,2818.0,2638.0,2871.0,978.0,13.0,3049.0,2564.0,4.0
408,37.0506,-2.3666,0.04827927704877445,1573.0,1582.0,1656.0,1922.0,2048.0,2267.0,2373.0,2117.0,2376.0,776.0,13.0,2829.0,2202.0,5.0
